term,x,y,clean_term,responseGroup,tier,tier_label,response,response_tier
CW_mean_species_body_mass,31.3480047388827,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,13.2937805603871,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,15.7022648027272,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,27.3444877874355,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,14.0598171104906,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,20.5224974409084,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,101.133614220862,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,28.3515952898592,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,32.1171495689763,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,28.7034127203468,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,33.2217429885006,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,18.0888544201924,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,51.6238660053039,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,16.9527559210516,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,27.7590656059162,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,22.8254363248732,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,25.6064482973098,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,33.7415255811674,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,18.6619024215881,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,19.3484892953519,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,30.9137517594331,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,33.6812623583319,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,20.2073476888907,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,34.7285010268543,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,15.1910916724549,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,39.1889782602877,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,24.6142660587539,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,21.7222241646836,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,29.4803393213179,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,26.0791859851429,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,31.2700575553878,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,15.0791801577987,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,25.6137927513086,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,28.8503192002087,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,29.561769213326,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,29.5139719105359,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,24.0380136672588,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,25.7084588117979,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,24.9646035305751,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,29.5139120008096,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,32.6799931412863,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,40.7427988347009,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,106.53168844357,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,25.8383825794291,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,17.8239639607176,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,78.6396750704596,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,22.6203824805837,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,32.5790328724428,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,17.9114932020159,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,10.6373386175563,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,34.7270899434561,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,18.1671040604907,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,19.7807183170778,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,21.5253075268984,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,22.1850321274941,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,40.9596016409353,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,38.1799414856856,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,8.40688176382362,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,41.5214464011471,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,18.8235849078028,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,32.6429499008954,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,24.3916842281723,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,16.4204225250624,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,24.7195093721621,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,19.8627585749975,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,13.5334277602022,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,10.4841714833734,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,39.2882501861414,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,50.8066608649532,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,20.5055222881524,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,31.5,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,39.0119329082058,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,24.3324742466133,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,23.2040120956433,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,37.6665080390921,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,28.2717476156021,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,10.8147754023647,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,19.019248862326,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,17.6193688386065,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,11.533799846213,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,12.5157320211922,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,25.6493937498645,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,25.7527802636912,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,24.9169274719761,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,47.8266688984017,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,31.1268756419663,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,11.0602974595939,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,98.1479430075462,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,11.4162374150826,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,15.4247359381114,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,21.0334848722923,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,17.314209910609,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,48.9865529726073,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,63.2503298026384,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,37.0036867082439,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,41.3141087417077,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,35.6749127582584,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,46.7847104189486,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,36.883062719724,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,29.5362218144625,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,40.874072713197,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,23.5423948354478,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,31.017797823641,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,12.6814721067655,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,17.0784050960161,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,23.6667124835389,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,12.1746595989286,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,13.8054092852445,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,52.0343265720858,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,9.79735787415034,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,19.1182854665301,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,81.4442935018371,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,21.2192054495263,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,14.9079566233886,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,18.3475690236559,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,37.2130295168807,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,51.1406483816743,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,17.720285385644,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,76.608751721183,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,16.0970713813383,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,23.7650425243463,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,16.3603055937278,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,21.2932156956379,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,19.2116797313453,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,20.66450723844,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,26.1874038857132,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,30.9012285188345,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,9.08101588864209,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,67.4294619587716,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,56.8993459313027,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,26.3504770352548,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,8.76805220554778,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,11.4665768211755,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,9.85526457299216,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,9.15449922053976,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,32.4290582552735,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,54.3482831144508,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,54.8099024552818,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,34.7775842046716,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,44.7230848673982,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,14.179369979279,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,64.5639984476223,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,43.7438880192291,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,28.6744932878094,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,40.4149725335061,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,62.7336379172997,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,49.6286319257972,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,18.4639857175567,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,25.0061529539935,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,27.1193960523534,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,31.0253753539413,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,12.3500715395614,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,9.57892495369633,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,30.4820368883029,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,31.8188157736462,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,15.0697118713979,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,16.0322477432017,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,13.8005470053378,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,15.1969706191273,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,14.7907278380251,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,12.412625692246,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,19.1880015529834,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,23.2407719380001,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,33.7881596274786,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,25.9518331542221,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,16.9358552334125,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,24.0222629144756,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,21.0536168280194,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,28.2680819555713,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,20.2569561799656,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,28.7997546638642,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,14.8785473684926,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,21.3910333470393,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,91.88698862475,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,25.1815798257503,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,53.9595936979442,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
CW_mean_species_body_mass,16.4015386121879,0.550705176227353,Mean body mass (kg; cwm),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
