x,y,term,method,mean_rel_imp,sd_rel_imp,clean_term,responseGroup,tier,tier_label,response,response_tier
15.9629213836478,14.23959443377,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
16.2096540880503,13.7609443091993,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
16.4563867924528,14.0183329659011,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
16.7031194968554,14.1630034167656,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
16.9498522012579,14.575387088149,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
17.1965849056604,15.0204167690503,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
17.4433176100629,17.6927310024468,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
17.6900503144654,19.9557226767475,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
17.9367830188679,24.7941394903719,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
18.1835157232705,27.9291448015298,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
18.430248427673,26.3657929806316,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
18.6769811320755,26.9101098236931,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
18.923713836478,26.8344803422354,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
19.1704465408805,27.5822006593974,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
19.417179245283,28.0745665967189,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
19.6639119496855,28.1231331795294,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
19.9106446540881,27.9979011337701,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
20.1573773584906,31.7883859617096,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
20.4041100628931,32.6998820795352,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
20.6508427672956,32.714518375318,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
20.8975754716981,34.15391999438,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
21.1443081761006,33.5653692087997,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
21.3910408805032,33.1068087989732,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
21.6377735849057,32.069864402113,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
21.8845062893082,31.6518949379099,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
22.1312389937107,31.6666823138926,MAT,ensemble,31.6846178664779,2.31327556289868,MAT (°C),Environmental,main,Full model,tree_cover_mean,tree_cover_mean_main
0.155222672064777,22.8106048198806,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.310445344129555,22.8106048198806,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.465668016194332,22.8106048198806,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.62089068825911,22.6578712231098,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.776113360323887,22.6611396191665,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.931336032388664,22.6650506866665,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
1.08655870445344,23.1239437501559,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
1.24178137651822,23.3910498609709,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
1.397004048583,26.0341606932624,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
1.55222672064777,28.3377508428182,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
1.70744939271255,30.2262181782365,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
1.86267206477733,29.8459860544233,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
2.01789473684211,27.7951546155674,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
2.17311740890688,27.6374270708248,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
2.32834008097166,26.2810627801509,fire_events_since_2001,ensemble,0.142865372954766,0.358012421929144,Fire frequency,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
1064.59505651704,24.1221863475581,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
2126.8290775463,24.5927250904726,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
3189.06309857556,25.6711000854675,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
4251.29711960483,25.9062450029551,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
5313.53114063409,25.1526169371681,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
6375.76516166335,25.1406274192329,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
7437.99918269261,24.6196413673839,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
8500.23320372188,24.6252906556515,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
9562.46722475114,22.4798336276506,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
10624.7012457804,21.9025885132436,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
11686.9352668097,21.8284610907712,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
12749.1692878389,21.8616099444325,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
13811.4033088682,21.6054991795172,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
14873.6373298975,18.622269330431,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
15935.8713509267,18.2525929579771,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
16998.105371956,18.0790183883434,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
18060.3393929852,18.7935723923958,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
19122.5734140145,19.4736900618343,herbi_biomass_kgkm2,ensemble,10.4032155391016,1.4798691983595,Herbivore biomass (kg/km²),Herbivory,main,Full model,tree_cover_mean,tree_cover_mean_main
0.02,24.9364203523262,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.04,25.1493406054722,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.06,25.5077297367197,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.08,25.3465326043462,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.1,25.3557744121405,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.12,25.3576510771764,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.14,25.2186512793128,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.16,25.4407860941049,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.18,25.5443639374659,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.2,25.4573158796448,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.22,25.2253038795718,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.24,25.0873676820094,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.26,24.8455556952226,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.28,24.6817169447618,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.3,24.0081657376561,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.32,22.4855393173362,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.34,22.5307408343655,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.36,22.7617576040902,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.38,22.7643609717898,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.4,22.9669951815733,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.42,22.1943015884677,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.44,21.9281911603683,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.46,21.7900452764857,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.48,21.7601134359389,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.5,21.7465671353136,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.52,21.7101738651584,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.54,21.3078505950655,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.56,21.2439849358001,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.58,21.2327919493135,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.6,20.7110354284411,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.62,20.4987490875577,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.64,20.3482538967068,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.66,20.4641448161314,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.68,20.7658731812666,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.7,20.9235718723995,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.72,20.9403917454589,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.74,20.3419459276993,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.76,20.2867241156031,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.78,19.0803402849804,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.8,18.8845941490305,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.82,18.8750406229902,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.84,18.8975040733833,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.86,18.9141128629163,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.88,18.9996895217072,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
0.9,19.2538778869695,prop_burned_area,ensemble,2.84335304109379,1.34924245260571,Proportion burned area,Fire,main,Full model,tree_cover_mean,tree_cover_mean_main
19.0191611972459,13.4697376875572,CW_mean_species_body_mass,ensemble,4.79252545447913,0.95000280514699,Mean body mass (kg; cwm),Herbivory,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
34.9544350792312,13.496839638375,CW_mean_species_body_mass,ensemble,4.79252545447913,0.95000280514699,Mean body mass (kg; cwm),Herbivory,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
50.8897089612166,13.4024675993856,CW_mean_species_body_mass,ensemble,4.79252545447913,0.95000280514699,Mean body mass (kg; cwm),Herbivory,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
66.824982843202,13.2305998488596,CW_mean_species_body_mass,ensemble,4.79252545447913,0.95000280514699,Mean body mass (kg; cwm),Herbivory,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
82.7602567251873,13.072827157271,CW_mean_species_body_mass,ensemble,4.79252545447913,0.95000280514699,Mean body mass (kg; cwm),Herbivory,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
98.6955306071727,12.9768233856117,CW_mean_species_body_mass,ensemble,4.79252545447913,0.95000280514699,Mean body mass (kg; cwm),Herbivory,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
291.775663344408,8.92942606269844,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
308.694128903655,9.00300976751771,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
325.612594462902,9.1991958581079,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
342.531060022148,9.25538711771745,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
359.449525581395,9.17139008707234,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
376.367991140642,9.05907722954815,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
393.286456699889,9.4624315837587,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
410.204922259136,9.60078211609564,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
427.123387818383,10.6904227812044,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
444.04185337763,11.5901177431565,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
460.960318936877,11.681699018757,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
477.878784496124,11.8055553922958,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
494.797250055371,13.9871787807488,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
511.715715614618,14.0930784635452,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
528.634181173865,15.1450176808488,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
545.552646733112,15.2646646623518,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
562.471112292359,15.3641490123269,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
579.389577851606,15.4398725645602,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
596.308043410853,15.4565363472618,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
613.2265089701,15.5729076800348,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
630.144974529347,15.5699154865825,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
647.063440088594,15.4993417658967,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
663.981905647841,15.4798080326891,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
680.900371207088,15.0846440799558,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
697.818836766335,15.0314044742913,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
714.737302325582,15.0172298931392,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
731.655767884829,14.9152073529039,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
748.574233444076,14.9116567384315,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
765.492699003322,14.9332995161637,MAP,ensemble,27.0752281511585,3.18811884511174,MAP (mm),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
14.9759905660377,7.24126089802181,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
15.2227232704403,7.81370041651432,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
15.4694559748428,8.33148785912039,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
15.7161886792453,8.43669774186889,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
15.9629213836478,8.52590967341691,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
16.2096540880503,8.78580462130349,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
16.4563867924528,9.60597449805877,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
16.7031194968554,9.95695549864009,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
16.9498522012579,11.0045621204948,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
17.1965849056604,11.3250492953814,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
17.4433176100629,11.5920122672096,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
17.6900503144654,12.3035893823258,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
17.9367830188679,12.7232292228787,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
18.1835157232705,13.0668681477105,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
18.430248427673,13.0513680058724,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
18.6769811320755,13.6746834653939,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
18.923713836478,14.3415463513262,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
19.1704465408805,14.9077976285738,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
19.417179245283,15.0075018896393,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
19.6639119496855,15.059765982857,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
19.9106446540881,15.1054119067046,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
20.1573773584906,15.169662491872,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
20.4041100628931,15.3000105580087,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
20.6508427672956,15.3242395754219,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
20.8975754716981,15.3870863057082,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
21.1443081761006,15.4712415092092,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
21.3910408805032,15.6002336465563,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
21.6377735849057,15.6594699733457,MAT,ensemble,24.5260260469338,2.84160627834717,MAT (°C),Environmental,main,Full model,tree_cover_sd_100,tree_cover_sd_100_main
