SiteID,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,herbivore_fg_own,carnivore_fg_own,hempson_fg,trophic_groups,trophic_groups_hempson,carnivore_fg_own_simple,herbivore_fg_own_simple,total_biomass_ha,total_m_biomass_ha,m_herbi_biomass_ha,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,white_rhino_biomass_ha,white_rhino_yn,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,prop_biomass_w_occasional_predator,prop_biomass_w_regular_predator,prop_species_w_occasional_predator,prop_species_w_regular_predator,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,farm_size_ha,reserve_name,year_to_wildlife
LIM117,899.9948,355.83135,218.7498,394.18172199406,91.88698862475,23.0894260101344,5,0,4,2,4,0,2,12.3444372502417,9.25832793768124,9.25832793768124,6,6,0,,,5.40664405210772,3.62171968536707,3.31607351276687,0.669864642551268,1.09217110881995,1.63043552300398,12.3444372502417,,,0,0,0.133333333333333,2.56862238602028,5,,3329.21787092364,LWright Game Farm,2008
LIM118,899.9948,207.607425,128.75,137.040509122278,25.1815798257503,5.05079403553437,9,1,5,4,6,1,3,45.3304497625278,33.9978373218958,33.2628201049544,12,11,0,,,32.2861218467527,8.16902389052562,3.89528106932751,0.253019669853821,2.0971590355445,8.28852174519122,44.3504268066059,0.857411143200614,0.857411143200614,0.818181818181818,0.818181818181818,0.0818181818181818,1.84741247754519,10,0.980022955921918,787.485125054039,Samjard (pty),2017
LIM119,269.9977,146.0239,146.0239,269.9977,269.9977,269.9977,2,1,1,2,2,1,2,0.147282813594616,0.110462110195962,0.106128474260736,2,1,0,,,0,0.141504632347648,0,,,,0.141504632347648,1,1,1,1,0,1,1,0.00577818124696779,11448.2909366531,"Nylesriver Game Conservation
Thithombo game farm",2002
LIM120,4400,447.1416,135.50065,806.138051868557,53.9595936979442,3.91003984966258,12,0,5,4,5,0,4,61.5901738256068,46.1926303692051,46.1926303692051,20,20,11.2841324413683,,,15.444929372472,16.2946620580531,29.8505823950816,1.05501693566146,0.545874175665597,0.517407974425881,61.5901738256068,,,0,0,0.132352941176471,4.03747074732453,17,,8578.41757024453,Rhinoland Safaris,1976
LIM121,1417.49,229.13336,161.4991,91.8068548009225,16.4015386121879,4.13800475941506,12,2,5,5,6,1,4,64.2384287988763,48.1788215991573,47.8055254740707,24,21,0,,,20.2219790256119,21.6889182617349,21.8298033447475,1.07254182363976,0.993546204663978,0.926347283402239,63.7407006320943,1,0.873549678475589,1,0.909090909090909,0.175,3.30233509853941,16,0.497728166782089,3433.58707434417,Thaba Nkulu Game Farm,2000
LIM123,4400,520.02667826087,97.5,956.524335680827,73.3557811094283,6.48470139762957,13,2,5,5,6,1,4,39.4548715949406,29.5911536962055,29.24156076065,23,19,8.47583772147007,0.81180536231688,yes,15.0985574292295,7.10228085858663,16.7879093930505,0.470394664647713,0.423059279884288,0.899370914848971,38.9887476808666,0.782608105527085,0.424160588877488,0.947368421052632,0.789473684210526,0.138157894736842,3.96498679094429,16,0.466123914074051,14535.4363838188,MTH Lodge holdings trading as Abelana,2010
LIM124,899.9948,275.656614285714,175,145.372478197272,35.8440687961146,10.0170723257808,4,0,3,2,3,0,2,67.4571262423252,73.5766172143525,73.5766172143525,7,7,0,,,7.02995665332093,3.86127378547826,56.565895803526,0.54925997070753,0.0682615157177016,0.124279065211635,67.4571262423252,,,0,0,0.119047619047619,2.29717987198853,6,,815.792967555612,Lleweni Safaris,2019
LIM125,899.9948,242.061666666667,177.4995,107.585870997509,24.3810489234584,10.0032275337445,6,0,5,3,5,0,3,132.428564150102,99.3214231125766,99.3214231125766,12,12,0,,,29.3693980332205,57.0975895839849,45.9615765328967,1.9441184841242,1.24228962300973,0.638998925813599,132.428564150102,,,0,0,0.25,2.97418101308756,8,,1421.29130303536,Buffelsfontein Safaris,2018
LIM126,899.9948,252.677066666667,179.999,145.308880970739,31.0217640812949,19.9781634270392,5,0,4,2,4,0,2,55.8459692596545,41.8844769447409,41.8844769447409,9,9,0,,,16.794683246714,22.8330556689809,16.2182303439596,1.3595407149729,1.40786356986753,1.03554351433719,55.8459692596545,,,0,0,0.0972222222222222,2.93792470082652,8,,1097.96550069546,H&H Safaris,2014
LIM127,400,142.8999125,121.99955,249.059230643584,63.3979655703218,7.06316411903288,6,2,4,5,6,2,3,45.638925653926,59.0601635685821,56.7346661494573,8,5,0,,,11.7809706278371,4.03916880351311,26.718122997076,0.342855349623655,0.151177116893846,0.440935563816605,42.5382624284263,1,1,1,1,0,2.32931246974393,5,3.10066322549973,453.063263513112,Triplikor 129,2010
LIM128,899.9948,213.058011111111,170.0014,121.041588368691,22.6256659471648,3.65777892122666,10,1,5,4,6,1,3,16.9281412288313,12.6961059216235,12.6857599970624,18,17,0,,,4.14525846248711,2.45918945312225,10.3098987471405,0.593253587291819,0.238527022760949,0.402065875150988,16.9143466627498,1,0.516724006606317,1,0.823529411764706,0.199095022624434,2.72933778787275,13,0.0137945660814499,10156.1730302193,West Dunes Properties 82,1992
LIM129,2949.9863,323.635578947368,86.6004,2251.97300981671,122.229523568061,0.469629639856836,11,0,5,4,5,0,4,55.8737069287891,43.83311317424,43.83311317424,19,19,0,42.6531065456276,yes,2.63516203012932,46.285676974886,6.95286792377377,17.5646417357549,6.65706259378558,0.379003608154122,55.8737069287891,,,0,0,0.154385964912281,2.07360877911577,15,,9336.9084400448,Piet Warren Plase,1981
LIM130,569.9936,162.486916666667,168.24955,80.395042412861,19.5416472192615,4.86126955190315,8,1,5,4,6,1,3,76.7200656696072,57.5400492522054,56.9988658017981,12,11,0,,,33.3426239633745,23.9305389539866,18.7253248183697,0.717716127569122,1.27797724130854,1.78061658672351,75.9984877357308,1,1,1,1,0.161616161616162,2.59281836803173,9,0.721577933876425,1119.06900431671,Thabazimbi safaris,1990
LIM134,2949.9863,317.655286956522,86.6004,280.826382303818,28.3438370429549,2.92291202024867,13,2,5,5,6,1,4,40.7990084798573,30.5992563598929,30.3581495534548,23,20,0,2.2151308868158,yes,3.08524956587999,12.7966304075758,24.595652764484,4.14768080647178,0.520280170244317,0.125438816177104,40.4775327379398,1,0.918979313644831,1,0.9,0.183333333333333,3.09536887762682,15,0.321475741917501,5326.97425250665,PP Mare Boerdery,1970
LIM135,899.9948,194.0922,135.50065,111.201297693004,16.8098227142444,3.36248284568039,9,0,5,3,5,0,3,129.210281543591,96.9077111576931,96.9077111576931,20,20,0,,,25.2824116598178,36.831608001925,67.0962618818481,1.45680754263102,0.548936810619687,0.376808050861885,129.210281543591,,,0,0,0.2,2.91280479183628,15,,772.621950106353,Stokkies draai/ Kareafontein 422,
LIM136,2949.9863,470.439133333333,179.999,1151.89955796749,94.4943249316274,6.67123732606464,10,0,5,4,5,0,4,58.9478455552396,44.2108841664297,44.2108841664297,15,15,0,23.0177330783593,yes,17.7397730477359,31.3704755398901,9.83759696761366,1.76836960966047,3.18883520469122,1.80326284011604,58.9478455552396,,,0,0,0.183333333333333,3.72757359733658,12,,4485.65113464943,Zinnshoek Safaris,2010
LIM137,899.9948,213.157894444444,165.2502,191.036026759271,24.4230412130234,5.11065175154748,10,1,5,4,6,1,3,86.4003498835185,64.8002624126389,64.6027678136399,18,17,0,,,18.3203647125233,17.7073122989018,50.1093467400947,0.966537106480068,0.35337344130119,0.365607733973198,86.1370237515198,1,0.846673754489052,1,0.941176470588235,0.180995475113122,2.85205711218925,13,0.26332613199869,3066.52246729548,Chimoyo Wildlife pty limited,2002
LIM138,899.9948,299.29926,169.0013,-Inf,,,4,1,3,3,4,1,2,0,0,0,5,4,0,,,0,0,0,,,,0,,,1,0.75,0,2.33420726124077,4,0,,Black Rock Rhino Conservation,
LIM139a,899.9948,244.756293333333,175,121.801609202102,26.3250862362022,8.15916600176109,8,0,5,3,5,0,3,50.0039083927727,37.5029312945795,37.5029312945795,15,15,0,,,10.5315604450292,14.8408318260586,24.6315161216849,1.40917691196116,0.602513939975995,0.427564441953191,50.0039083927727,,,0,0,0.218181818181818,2.41571908488433,11,,12322.3903311738,Waterburg Estate,
LIM139b,899.9948,223.190670588235,169.0013,179.489663765945,23.8018440005839,4.58716513460433,10,1,5,4,6,1,3,72.8434344713519,54.632575853514,54.3899382199931,17,16,0,,,22.3018029233182,12.2982147922902,37.9198999110491,0.551444869034848,0.324320866382529,0.588129266575936,72.5199176266575,1,0.930390659178414,1,0.9375,0.158653846153846,2.52091152362364,13,0.323516844694436,4991.98427063472,Limpopo Estate,
LIM140a,899.9948,183.833710526316,161.4991,123.116605306291,15.6176760448358,4.37043088039234,10,1,5,4,6,1,3,49.3674626076733,37.025596955755,36.7857913162735,19,17,0,,,15.3604742134379,12.1912035175587,21.4960440240347,0.793673642373192,0.567137074334597,0.714572141565367,49.0477217550313,1,0.863202981499125,1,0.941176470588235,0.199095022624434,3.19243472870357,13,0.319740852642043,1207.22171349225,Curaloe products,2008
LIM140b,4400,479.971565,172.00065,570.721233378818,49.4336141922432,6.73579335636648,11,3,5,6,7,2,4,47.0939306802143,35.3204480101607,35.1014400120081,20,17,6.07064761728057,,,13.954931149554,11.9350141456335,20.9119747208233,0.85525424795915,0.570726308967326,0.667317713217119,46.8019200160109,0.870290628777541,0.799783680438878,0.941176470588235,0.823529411764706,0.151260504201681,3.52778781045536,14,0.292010664203443,7247.99111626091,Mapesu Private Game Reserve,2014
LIM141,2949.9863,462.577092857143,194.99965,226.438599712542,46.3003113982143,5.86605580243835,6,0,4,3,4,0,3,109.862169613774,82.3966272103308,82.3966272103308,14,14,0,8.43293267115338,yes,15.5032808722973,36.0248736814003,58.3340150600768,2.3236935444918,0.617562045820078,0.265767423283496,109.862169613774,,,0,0,0.214285714285714,2.73601158224658,8,,3148.35629967964,Pailex Ranch cc,2010
LIM142,569.9936,148.689846666667,102,138.36639879487,18.3516341503449,5.3170686635561,9,0,5,3,5,0,3,223.863103074097,167.897327305573,167.897327305573,15,15,0,,,22.9983836295893,107.590621928965,93.274097515543,4.67818189581554,1.15348874762403,0.246567742193987,223.863103074097,,,0,0,0.166666666666667,2.65011152293583,12,,524.441203967142,Sable View Safaris,2020
LIM143,4400,386.093208,86.6004,1930.97310889787,109.89828341581,2.80539019293483,13,3,5,6,7,2,4,63.6179692241232,47.7134769180924,47.4436101236001,25,20,27.761313738699,,,18.7921823553968,8.60215298155866,35.8638114945113,0.457751676674649,0.23985607282358,0.523987316804652,63.2581468314668,0.561142475250484,0.347219728905028,0.95,0.85,0.1625,3.47263032282597,16,0.359822392656358,24883.5486138047,Selati Game Reserve,1993
LIM144,580.0027,263.513757142857,179.999,383.059708665266,70.1705356999716,3.56456286505909,4,0,3,3,3,0,3,151.024382656978,113.268286992734,113.268286992734,7,7,0,,,0.62806553564703,29.8288598761662,120.567457245165,47.4932283068783,0.247403906142861,0.00520924592753005,151.024382656978,,,0,0,0.171428571428571,1.69268557764213,5,,1203.69604299521,Robedi game breeders pty Ltd,2012
LIM145?,899.9948,180.08424375,84.5502,-Inf,,,9,0,4,3,4,0,3,0,0,0,16,16,0,,,0,0,0,,,,0,,,0,0,0.158653846153846,4.79521319555815,13,,,Giant Baobab Buffalo and Sable breeders,
LIM146,899.9948,294.591166666667,194.99965,144.232119204213,35.2274441059662,9.90439468374268,5,0,4,2,4,0,2,74.7715283733917,56.0786462800438,56.0786462800438,12,12,0,,,15.231585639341,16.2967057888333,43.2432369452174,1.06992838268533,0.376861376253557,0.352230469209257,74.7715283733917,,,0,0,0.25,2.39031938499995,8,,3119.33334618047,Little Okavango Safaris,1982
LIM147,899.9948,169.454323809524,97.5,81.0751225399415,13.422700330148,5.84917186932853,10,2,5,5,7,2,3,87.9333892615231,65.9500419461424,65.6259821182566,21,18,0,,,18.6333355771159,37.096146834174,31.7718270797189,1.99084842757476,1.16757990470916,0.586473529846516,87.5013094910088,1,0.964065828361053,1,0.944444444444444,0.190476190476191,2.96607465408593,14,0.432079770514312,2289.85402121997,Siaghopa tradings 118 Pty Limited.,2007
LIM148,1417.49,290.01885,177.4995,193.093325008025,23.5138959330578,4.09478422246818,8,0,5,4,5,0,4,44.3361043674187,45.8267056940302,45.8267056940302,17,17,0,,,5.34542255961754,6.970214179908,32.0204676278932,1.30395943485649,0.217679962107618,0.166937679416059,44.3361043674187,,,0,0,0.208333333333333,2.6173139825557,12,,3340.05920034832,Ubejane wildlife,2015
LIM149,1417.49,228.503475,131.74955,182.109652848757,17.1443231883863,3.04015138231735,10,1,5,5,6,1,4,69.4958680434431,52.1219010325823,51.910112814645,23,22,0,,,7.89918537593928,12.8308688023253,48.4834295745954,1.62432810368115,0.264644413873076,0.162925466396427,69.21348375286,1,0.925701064957049,1,0.91304347826087,0.20952380952381,2.28036121529248,15,0.282384290583085,4003.3873614771,Kera pty Ltd,1986
LIM15,2949.9863,328.1202,169.0013,426.350733345686,43.8672210437878,3.00077276292128,10,2,5,6,7,2,4,80.8096824393803,63.5726083594888,63.4922472016458,19,17,0,11.6636421841541,yes,6.04221333775019,29.8194173992067,44.8409034919662,4.93518115504175,0.665004829899317,0.134747805401217,80.7025342289231,0.855473656489291,0.0941582565735415,0.941176470588235,0.411764705882353,0.220588235294118,3.10296509220979,12,0.107148210457239,2529.21536294021,Phala phala,2011
LIM150,4400,498.530563157895,175,1199.71067742862,111.408839836212,9.02921836274139,10,3,5,6,7,2,4,43.8119573283404,32.8589679962553,32.5959871352118,19,14,11.8502284264968,,,10.8637475994848,11.0129261325451,21.5846424482525,1.01373177457357,0.510220456926617,0.503309129420594,43.4613161802824,0.727338482402588,0.481430951257622,0.928571428571429,0.785714285714286,0.175324675324675,4.17852256788969,11,0.35064114805799,21164.1489913577,Siyafunda Wildlife and Conservation,
LIM151,899.9948,239.189573333333,171.0015,137.048217031292,24.2891464970818,9.20439358063357,7,1,5,4,6,1,3,72.9669756176349,54.7252317132262,54.6526120519489,15,14,0,,,8.332591424497,20.0138222964966,44.5237356816049,2.40187251203244,0.449509053768939,0.187149422593029,72.8701494025985,1,0.62120342050588,1,0.785714285714286,0.214285714285714,2.71917836758778,8,0.0968262150364207,6506.49206687496,Bushmen safaris,1985
LIM152,4400,394.455026923077,165.2502,-Inf,,,13,2,5,5,6,1,4,0,0,0,26,23,0,,,0,0,0,,,,0,,,0.956521739130435,0.869565217391304,0.181159420289855,5.28536238870835,18,0,,Anonymous,2016
LIM153,899.9948,203.21716,170.0014,64.2977118368179,13.4002400221372,7.7031041800918,8,0,5,3,5,0,3,70.4623573734924,52.8467680301193,52.8467680301193,20,20,0,,,5.77277304056492,26.6315581198448,38.0580262130827,4.61330420106705,0.699761936437208,0.151683458523146,70.4623573734924,,,0,0,0.242307692307692,2.87421606135017,13,,3341.33375146729,Crown Breeders Pty.,2000
LIM154,899.9948,231.60962,177.4995,49.9085346232978,21.2515312133848,14.5719340658101,5,0,4,2,4,0,2,78.3075399697873,58.7306549773404,58.7306549773404,10,10,0,,,14.6439346243814,43.1234532052966,20.5401521401092,2.94479962601707,2.09947097329861,0.71294187718239,78.3075399697873,,,0,0,0.214285714285714,2.20227990599679,7,,414.506739868516,Marvel Africa Safaris,2011
LIM155,899.9948,274.881578571429,194.99965,163.014200165709,28.5632235487605,12.4344044115926,6,0,5,3,5,0,3,95.5514072897772,71.6635554673329,71.6635554673329,14,14,0,,,17.1785692524708,33.1029977431518,45.2698402941546,1.9269938757205,0.731237343185993,0.379470507093638,95.5514072897772,,,0,0,0.228571428571429,2.4197855065038,10,,2807.63635732136,Panthera pardus PTY LTD,2000
LIM156,899.9948,185.643805555556,92.0502,87.4299105826983,17.1809746516041,3.75432544846945,10,0,5,3,5,0,3,35.5502779446722,33.9474528848153,33.9474528848153,18,18,0,,,6.86107571608675,12.0505602118999,16.6386420166856,1.75636601468275,0.724251426277176,0.412357914137844,35.5502779446722,,,0,0,0.174603174603175,3.03994651707587,14,,5405.1312847414,Skala,2016
LIM158?,580.0027,170.569025,165.2502,-Inf,,,8,1,5,4,6,1,3,0,0,0,16,14,0,,,0,0,0,,,,0,,,1,1,0.238095238095238,3.44436046918217,9,0,,Ivy Bonds Moris PTY LTD,1999
LIM16,899.9948,178.666188888889,57.49985,268.436775487621,32.0821534588461,1.00543159362462,8,3,5,5,7,2,3,124.441186544543,93.3308899084074,93.0841393846862,17,14,0,,,13.7265060947364,20.2034467643314,90.1822329871805,1.47185646696203,0.224029125195905,0.152208540862895,124.112185846248,1,0.266673953864625,1,0.8,0.161538461538462,2.02302035244723,10,0.329000698294865,1009.72612435694,Farm:Hartebeestdrift,2010
LIM160,899.9948,193.54065,67.50005,151.531455816673,20.7342290196015,3.81256382001136,7,0,5,3,5,0,3,69.6868948678586,52.265171150894,52.265171150894,12,12,0,,,7.36956684254187,51.6704113591011,10.6469166662156,7.01132270906702,4.85308685875789,0.692178503277548,69.6868948678586,,,0,0,0.133333333333333,2.1045998326008,10,,1470.37284979187,Leopard Rock Game Breeders,2005
LIM161,227.4993,126.871285714286,102,60.7646386402598,22.7761455100927,12.9232279491655,4,0,2,3,2,0,3,36.0859779081127,27.0644834310846,27.0644834310846,7,7,0,,,0,25.6076702944638,10.4783076136489,,2.44387464451869,0,36.0859779081127,,,0,0,0.214285714285714,1.88942024138811,4,,118.206340724967,Sutherland Hunting Academy,2007
LIM162,4400,403.563208,161.4991,155.804851516753,25.4166872006813,3.15122123080122,12,2,5,6,7,2,4,40.9349132666728,30.7011849500046,30.5699503365539,25,22,1.29365475882351,,,10.6312210945846,9.6331653537726,20.4955473337147,0.906120309987684,0.470012593317099,0.51870881618743,40.7599337820719,0.968261607937339,0.789463695239205,0.954545454545455,0.863636363636364,0.204545454545455,3.12202914538268,16,0.174979484600878,30610.9491190782,Matlabas reserve,2014
LIM163,899.9948,281.232311111111,210.0003,44.4349487887903,22.602413185328,20.368925821632,4,0,3,2,3,0,2,13.6483592751745,10.2362694563809,10.2362694563809,9,9,0,,,3.47130783354118,3.56395289106595,6.61309855056736,1.02668880490217,0.538923299541663,0.524913972927769,13.6483592751745,,,0,0,0.158730158730159,2.4669412495709,7,,2671.19052663815,"Philip Bronkhorst - for hunting
Klip Rivier - for tourism",1997
LIM164,899.9948,186.134326086957,97.5,172.446081496695,23.0217054499195,5.27735495141072,10,3,5,5,7,2,3,151.536708846323,113.652531634742,113.1222444753,23,18,0,,,43.6781755557762,35.4456309350554,71.7058528095681,0.811518120526625,0.494319913176261,0.609129852646393,150.8296593004,1,0.80839213571379,1,0.944444444444444,0.174603174603175,2.88914197002539,14,0.707049545923636,4671.22922154697,Bandur,1985
LIM165,899.9948,161.734647058824,62.9999,240.129112761036,38.4273820322888,2.328182742614,11,3,5,5,7,2,3,41.5750643810373,31.181298285778,30.6524580437843,17,13,0,,,14.3332305714425,7.41581489515639,19.1208985917801,0.517386143911731,0.387838200153646,0.749610720575876,40.8699440583791,1,0.350651430229625,1,0.846153846153846,0.0705128205128205,2.54842702868541,12,0.705120322658294,1158.668348857,Leadwood Nature Reserve,1982
LIM166,899.9948,288.715933333333,211.75065,91.0985153687765,29.5995679448205,23.4463877261663,6,0,5,3,5,0,3,59.2592997502033,44.4444748126525,44.4444748126525,12,12,0,,,13.9998570191927,14.8599348064677,30.3995079245428,1.06143475509042,0.488821557353914,0.460529066915917,59.2592997502033,,,0,0,0.133333333333333,2.49596002704488,10,,1557.87362471632,Snydersfontein,2002
LIM167,2949.9863,404.972173333333,179.999,209.422129879374,35.1698004084122,12.7286293966525,7,1,4,4,5,1,3,159.417091839558,119.562818879669,118.946446895472,15,14,0,11.2588175976427,yes,15.2103591906174,69.5733091505528,73.8115941861259,4.57407404247688,0.942579684366583,0.206070053876122,158.595262527296,1,0.929009117812048,1,0.928571428571429,0.238095238095238,2.78574284720753,9,0.821829312261984,786.046920402455,Schoogezicht,2001
LIM18,2949.9863,334.432404761905,169.0013,699.730411384527,49.4430515659554,1.76340413416294,10,0,5,4,5,0,4,247.651871266169,185.738903449627,185.738903449627,21,21,0,58.7424917062241,yes,37.1696077040876,110.603805000787,99.8784585612949,2.97565166362043,1.10738398042967,0.372148391550084,247.651871266169,,,0,0,0.238095238095238,3.38227559307743,14,,1004.37901570574,Dabchick Wildlife Reserve,1995
LIM2,569.9936,156.435916666667,133.25065,69.732564613237,12.9230230456035,4.83653615819801,10,0,5,3,5,0,3,48.963972619144,39.3502956074398,39.3502956074398,18,18,0,,,5.65146026933177,24.9303146412374,18.3821977085747,4.41130494653291,1.35622056929614,0.307442034893115,48.963972619144,,,0,0,0.190476190476191,3.30172760119574,14,,3140.08651822271,Letlapa Pula,1999
LIM20,400,101.289421428571,68.74985,323.916705572268,28.6857957970364,0.790876809868042,9,2,4,5,6,2,3,186.015151258188,280.60576458635,280.482730268553,14,12,0,,,21.8057024920879,2.34216818772417,161.703234821314,0.10741081093691,0.0144843619876394,0.134850131577044,185.851105501126,1,0.153539694849449,1,0.75,0.0757575757575758,1.72244830945565,11,0.164045757061922,531.559008667836,Stetson/kliepriver,2011
LIM21,580.0027,159.683223809524,97.5,86.5668232414393,12.9550534408514,3.02412978853493,10,0,5,3,5,0,3,40.9842004377911,37.0668646565301,37.0668646565301,21,21,0,,,5.112120506207,11.5812612123312,24.2908187192529,2.26545152804389,0.476775251842453,0.210454845729639,40.9842004377911,,,0,0,0.20952380952381,3.19604598936888,15,,1007.31359789888,Regalo Game Farm,2014
LIM22,1417.49,264.81672,170.0014,97.2687292129302,16.9121911655057,2.72468385107131,9,0,5,4,5,0,4,107.350592131383,80.5129440985373,80.5129440985373,20,20,0,,,16.0951243134617,55.2212008320862,36.0342669858352,3.43092726446979,1.53246355347795,0.446661626828389,107.350592131383,,,0,0,0.214285714285714,2.77921359065159,14,,1866.86761871537,Ticaboo,2011
LIM24,4400,641.871881818182,179.999,-Inf,,,6,0,4,3,4,0,3,0,0,0,11,11,0,,,0,0,0,,,,0,,,0,0,0.204545454545455,3.66618123365782,8,,,Adventures with Elephants,2008
LIM25,899.9948,178.001940909091,92.0502,277.242128653165,22.7464383361355,2.57229511148995,10,3,5,5,7,2,3,124.607274975097,93.4554562313231,93.2235860220651,22,19,0,,,16.9418087343687,23.2017830485679,84.1545229131502,1.36949858261002,0.275704528353311,0.201317863234198,124.298114696087,1,0.376127734287605,1,0.842105263157895,0.206766917293233,2.40898747340036,14,0.309160279010653,976.194293024302,Voorwaarts,2014
LIM26,580.0027,155.8000125,84.5502,222.677928071963,23.2211660681767,5.86761118726757,8,2,4,5,6,2,3,69.8001714113892,53.5739013923498,52.9894260183957,16,14,0,,,4.3246681694379,30.1863198774978,34.509882865848,6.98003146017589,0.874715222733228,0.125316802327304,69.0208709127838,1,0.255271804292192,1,0.5,0.2,3.0452834131584,10,0.779300498605419,1532.14710132574,Rosema Game Breeders,2007
LIM27,569.9936,179.758025,173.00075,43.4961822550148,12.8986435762595,10.088647949678,7,0,5,3,5,0,3,28.1601069728615,21.1200802296462,21.1200802296462,12,12,0,,,2.59689932007446,19.0549803436261,6.50822730916102,7.33758917657219,2.92782956686288,0.399017919429313,28.1601069728615,,,0,0,0.222222222222222,2.84546029126927,9,,687.746030889171,Pietes Snyman Farming,2010
LIM28,899.9948,215.158352941176,171.0015,201.313972928958,29.673656218297,2.63908707352741,9,2,5,5,7,2,3,147.986691530204,110.990018647653,110.758828820521,17,15,0,,,22.4684300937149,55.9502041090726,69.2598042245734,2.49016971260148,0.807830815225168,0.324407935385747,147.678438427361,0.870739708476096,0.0867125892995994,0.933333333333333,0.4,0.218181818181818,2.54490943689919,11,0.308253102842786,565.768838631761,Ukuta,1995
LIM29,580.0027,107.02205,58.9998,278.745754118858,29.2796721898313,2.91707641576955,11,3,4,5,6,2,3,172.290748545104,129.218061408828,127.339159516584,16,12,0,,,30.8437017067691,38.246204935253,100.69563938009,1.24000048045009,0.379819872744314,0.306306230306014,169.785546022112,1,0.519406109456288,1,0.916666666666667,0,3.03439905495613,12,2.50520252299195,298.53849863874,Rimarumi Safari,2008
LIM30,400,176.75025,136.7505,395.132669565528,99.2480414441097,0.899513721017872,4,0,1,3,1,0,3,149.367859630265,250.35430360472,250.35430360472,4,4,0,,,1.14553226180733,0,148.222327368458,,,0.0077284730454928,149.367859630265,,,0,0,0,1.04030690097277,4,,745.508466651666,Annix Belemi Pty,
LIM31,400,101.523564705882,58.0003,254.51431369467,22.4232063838533,1.28478442516783,9,2,4,5,6,2,3,169.807363334618,228.374042237306,228.028768576059,17,14,0,,,13.6722282876675,39.2512862842602,116.423483881027,2.87087704055273,0.337142344274554,0.117435313150731,169.346998452955,1,0.0923834821264557,1,0.714285714285714,0.155844155844156,2.2607740327403,11,0.460364881663168,746.150311811419,Netrac Boerdery,2014
LIM32,899.9948,183.995628571429,68.74985,132.362996054539,27.4406436167684,9.45512113080871,9,2,5,5,7,2,3,112.497850080583,84.3733875604371,83.6414603828337,14,12,0,,,38.0933784280855,51.935631446766,21.4929373022602,1.36337688044164,2.4164045479863,1.77236726150407,111.521947177112,0.852929154641184,0.134608130178321,0.916666666666667,0.5,0.0757575757575758,2.91146804248175,11,0.975902903471104,658.46745379524,Inswempe,2002
LIM33,899.9948,180.272666666667,99.75,70.027459154524,11.6050637740024,2.61391029186546,12,2,5,5,7,2,3,37.3287092586907,27.996531944018,27.9039363805519,24,22,0,,,15.0748519959237,13.1501160208555,8.98028049062331,0.872321401524293,1.4643324375654,1.67866159767103,37.2052485074025,0.930868091517638,0.221330203956485,0.954545454545455,0.5,0.18716577540107,3.10240288225381,17,0.123460751288184,6998.21433925367,Trophy trackers africa,2004
LIM34,899.9948,175.024772727273,92.0502,304.788080925577,26.3091975502717,2.37495448287983,11,2,5,5,7,2,3,59.4276772810736,44.5707579608052,44.2481190342848,22,20,0,,,25.7259189450867,9.96898733799314,23.3025857626332,0.387507531189554,0.427806057213568,1.10399417503011,58.9974920457131,0.66134462007383,0.149402434363258,0.95,0.55,0.183333333333333,2.66079745089053,15,0.430185235360442,2027.03377132265,Zonnebloem Wildlife,2015
LIM36,899.9948,211.660646153846,161.4991,129.912104682113,26.2487527019416,2.2840210894648,8,1,5,4,6,1,3,200.221934307133,150.16645073035,148.88099321548,13,12,0,,,51.4503647799934,116.097334888826,30.9602912851538,2.25649196823519,3.74987863710757,1.6618178526203,198.507990953973,1,0.855652383011421,1,0.916666666666667,0.166666666666667,2.42172914360177,9,1.7139433531596,94.226626394788,Kololo Game Reserve,2007
LIM37,569.9936,178.427122222222,169.0013,138.780096006564,30.4214701366137,7.47524228740046,5,0,5,3,5,0,3,62.4778951270102,46.8584213452576,46.8584213452576,9,9,0,,,0.329788645292625,34.8275236246804,27.3205828570372,105.605587462775,1.27477235046285,0.0120710691648981,62.4778951270102,,,0,0,0.158730158730159,2.43097587561128,7,,262.291625969254,River hotels,2007
LIM38,899.9948,207.529655,165.2502,134.370892873464,18.1227063298461,2.88605901158474,9,1,5,4,6,1,3,138.101648578861,103.576236434145,103.138177554276,20,18,0,,,25.8254856987394,46.3830164351855,65.3090679384435,1.79601719697569,0.710207906793333,0.39543491453715,137.517570072368,1,0.964051135869076,1,0.944444444444444,0.222222222222222,2.79449255278179,12,0.584078506492188,1092.31497634048,Henlu wildlife & hunting,2008
LIM39,899.9948,240.7086375,179.999,210.307155989318,29.4210878435933,3.44490223998187,7,0,5,3,5,0,3,120.897750731651,90.673313048738,90.673313048738,16,16,0,,,36.8730752157259,32.8018181811402,51.2228573347846,0.889587266297516,0.640374627419799,0.719855883375056,120.897750731651,,,0,0,0.227272727272727,2.54243605941413,11,,764.573023406967,Zwartkloof Private Game Reserve,1998
