WDPA_PID,canopy_height_sd100,canopy_height_mean,tree_cover_sd100,tree_cover_mean
555570375,0.800295734739443,0.502735554729618,4.85795903979528,3.69549009571875
555570376,7.37817350281258,9.3744750477794,21.1337862001866,37.1093498627013
555570377,2.01878493352406,0.840634758012377,4.72157066630795,2.56586791339706
555570378,0.136982655874488,0.0562621972670708,0.483654788244819,0.226748565262724
555570379,1.77561259142928,1.27461360447069,4.51530805830962,3.79578849525171
555570381,6.58735034307182,4.3022955708605,18.42720321925,16.2178161644768
555570382,2.74776240824089,1.8820974766343,10.8601318140998,8.56735988273977
555570383,0.399794470175384,0.184533104868348,1.32341365491659,0.682511110156794
555570385,0.597498590881955,0.267193190707862,0.997117684930738,0.520298769428246
555570386,3.84124712908969,2.99191388706951,10.6479888242834,8.29480432762819
555570387,0.0721384384546909,0.0224054518551929,0.33104540490288,0.111573020644004
555570388,4.477856585634,3.77511962192525,13.9831766014564,14.2212157104478
555570389,3.26645089341834,1.58769660399446,12.2271819988822,7.5506993652231
555570390,4.76037123182155,4.73366081616389,15.1237461170054,18.9167098232064
555570391,1.44395672849209,0.702752814332631,4.17873071784731,2.39058754182972
555570392,1.77468665967252,2.2460394305337,3.65802518326092,4.98336140660857
555570393,7.32174981450641,7.37095831774135,16.7449642375425,21.8194386536571
555570394,6.28164938926148,3.32441672955441,14.7901080742325,10.4037825525882
555570396,3.74276617443556,2.31646823240518,13.4439537384646,9.87500469727464
555570397,5.92793658383183,4.02141713446893,16.1543335114604,13.8747328123308
555570398,2.40900270042333,2.15306957830739,14.5960634410501,14.8760995727997
555570399,6.86384105796997,3.86515152196472,10.8539222830721,7.07638204117785
555570400,1.11065147907863,0.628177671975346,2.91363591823609,1.80473783921307
555570401,5.60707417060278,6.39143368974713,18.877205454777,27.2294902766044
555570402,25.6322794946886,30.207883348378,30.9077620421137,51.4396136743682
555570403,1.51997133943477,0.908493898978221,6.20144789077352,4.58619212780154
555570404,0.110862905495005,0.0377684648606715,0.305947855809598,0.122312586977601
555570405,1.60060923804881,0.909531423636848,2.96029885958878,1.96851317247756
555570406,0.0552088832033864,0.0181788715074376,0.180803108795228,0.0630745184587837
555570407,6.10024434123122,6.0019186918029,17.9185278797877,21.9444296997584
555570408,17.1481275339431,29.2023108235002,21.4099516811005,65.1255010830703
555570409,0.665207432089771,0.230498520576103,2.28369098074013,0.966053789929054
555570410,1.87821508056524,0.699431651078393,5.31358789975571,2.63988813103412
555570411,0.595950368526989,0.198889512358718,2.20411513765293,0.887122323755233
555570412,12.8122460898899,12.0078017391442,28.9285255102884,35.247616464893
555570413,1.28987419105765,0.724734970349886,4.32623879736867,3.25985749754138
555570414,0.601434220250913,0.276142057379472,2.00234809059928,0.965030546289591
555570415,6.94563899830194,7.26440414121769,10.745231119732,12.6232376765068
555570417,33.5540188550949,69.0512928962708,23.6559919063002,83.1443467140198
555570419,0.00155107952016751,0.000484785456599139,0.0170222134718143,0.00560564896467085
555570420,0.00458261974038463,0.00104956760074973,0.0335298784820041,0.00773226325106575
555570421,0.00274093127172599,0.000790465096573865,0.0190067119085668,0.00579661817900281
555570422,0.0186547423159878,0.00709960470738599,0.101116278212394,0.0433727329646695
555570424,0,0,0,0
555570426,0.434732311179736,0.281933163801648,2.39439132882364,1.8890259123419
555570427,0.0621108860285549,0.0350774542201481,0.490654242237314,0.303575078870459
555570430,0.934296418720883,0.872696652039571,6.61996456554682,6.92765834540604
555570433,1.61332119438583,1.5613763039812,2.73914647820649,2.98948964421178
555570437,1.44437024615375,0.954622721186114,2.85018426191638,1.89366371077619
555570438,0.653679805358296,0.374724396828658,4.00871915930397,2.56740659143359
555570441,4.49959581138775,4.59056373042303,8.06085794433385,8.59826699327952
555570442,18.2077054456694,43.9248338001705,15.9064366538548,69.4551410019045
555570447,11.4036744233702,12.7668661442832,22.0611532604204,32.083112993197
555570448,14.0049769904259,26.5233671767436,19.906524554609,60.9310405164093
555570450,7.87053028728353,6.71465595185715,12.353161176747,10.5602241686868
555570451,4.20641301685003,4.15563787182278,7.46650562406106,7.06870734701924
555570453,10.1856368304679,8.98490125734133,18.3975971252157,17.788118407415
555570455,1.70963995553707,0.84094552186846,6.10635133853867,3.40892408461341
555570457,16.6815823127346,13.0143298882216,19.9086186769842,17.516963838171
555570459,1.0030561417158,0.716167323266837,4.77042583483535,3.8865997191529
555570460,0.280848210572642,0.127218403152209,2.0023431950838,0.975579457847837
555570461,0.440500924838478,0.190854437246237,3.21742064574562,1.58491121511494
555570462,3.26795567836809,3.88839557430535,15.8696722256289,23.1510269691613
555570467,5.98223516502224,5.40534038932738,17.1846312389934,19.1021213381193
555570473,4.65670821818783,3.30629529271048,7.78712375790335,5.78248804606527
555570533,0.530861024567655,0.283129772488471,2.7984534102356,1.86235014390624
555570534,0.145685563568479,0.0354003592063684,0.64289552960374,0.177805681231779
555570535,23.0537335094345,30.0322022748246,21.5480402474715,28.7814952333802
555570536,1.87065091470664,1.19993601542854,5.85462461593926,4.58434292671192
555570537,0.158868941219197,0.036600875024943,0.376231483193402,0.0901335117397542
555570538,1.97886966217217,1.28376643102108,6.11893042747798,4.77722437125697
