NAME,WDPA_PID,DESIG_ENG,GIS_AREA,MAP,MAT,fire_events_since_2001,n_deposition,prop_burned_area,woody_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5
Mavinga National Park,5081,National Park,42257.6763424122,779.840516284775,21.9769161134544,8.17198349232785,279.002388000488,0.923477956019474,0.328364294386167,-0.000846723535403275,-0.00121025348202489,-0.00171804782603617,0.0019540260774905,-0.00246447769286408
Nini-Suhien,5173,National Park,133.164176637448,1867.45490196078,25.274183006536,0,1030.12426757813,0,1.33955321612267,-0.0020815084453538,-0.0020795378812231,-0.0032678048147237,0.00664068206788882,-0.00303956279346205
Doorndraai Nature Reserve,7381,Nature Reserve,68.9783417239459,579.565591397849,18.7930107526882,2.60669456066946,698.615966796875,0.79933110367893,0.70206920371174,0.0256527627625645,0.0252314744854861,0.0196467971560533,-0.0203465624889784,-0.0208467454583976
Barberspan Nature Reserve,7383,Nature Reserve,30.1538632382874,528.865789473684,17.55,1,614.486633300781,0.0955882352941176,0.161804796672216,0.00651239866578508,0.0100180086342977,0.0116214528626481,-0.0157690409308884,-0.000862884180323258
Nylsvley Private Nature Reserve,7384,Nature Reserve,30.8994499876699,590.135,19.8625,1.77272727272727,698.615966796875,0.970588235294118,0.750084584837628,0.0262812899812311,0.025762469708093,0.0203213694760239,-0.0202142655345841,-0.0202492064544049
Percy Fyfe Nature Reserve,7385,Nature Reserve,29.8518903287161,538.392307692308,17.5807692307693,2.70689655172414,857.952331542969,0.87218045112782,0.582888708596059,0.0246181516233303,0.0247181925456137,0.0190554613770248,-0.0203342683430875,-0.0212417476088089
Ohrigstad Dam Nature Reserve,7386,Nature Reserve,25.6070519322611,984.706060606061,14.9318181818182,3.45544554455446,822.28466796875,0.893805309734513,0.614759647605634,0.020687743730954,0.021232951589154,0.0209957390960131,-0.0206162218549801,-0.020962574753646
Roodeplaat Nature Reserve,7387,Nature Reserve,17.1299040466951,697.218181818182,18.7181818181819,1,1391.71862792969,0.142857142857143,0.503496412848143,0.0233078842590947,0.0250333314049285,0.0221314225340172,-0.0197564024542572,-0.0187187627211142
Yabello,7401,Sanctuary,2212.91021576,692.800000000002,20.8692799070848,1,348.372177124023,0.000225326723749437,0.57339298445746,-0.00124524037588334,-0.0019398607796631,-0.00356992177281294,0.00920481131081113,0.00126249131767611
Sapo National Park,7409,National Park,1561.09908085675,2422.0723814774,24.6924476295479,1,698.1953125,0.000955261900971183,1.0627230994482,-0.00244916404294214,-0.00273049561500168,-0.00408762605079768,0.00889225228347804,-0.00429678427236246
Wonegizi Nature Reserve,7414,Nature Reserve,382.516027725151,2228.58705357143,24.1142857142857,1.23476702508961,784.881011962891,0.360931435963777,0.191204377406414,-0.00282381894265501,-0.00311223760604857,-0.00506238840636247,0.0103108258246273,-0.00446261843665014
Outamba,7417,National Park,740.089095684552,1828.80871559633,26.8628440366972,9.35209860093271,535.360137939453,0.998005319148936,0.116149433258925,-0.00262253190521297,-0.00285991674067896,-0.00495261849575848,0.00950789377934096,-0.0042176895247191
Kakamega,7420,National Reserve,44.0820075189835,1721.49607843137,20.0166666666667,0,1347.40576171875,0,-0.268991821283763,-0.00129134209940042,-0.00218471406259127,-0.00443204540380312,0.00988579464142118,0.000763041002808357
Saadani National Park,7434,National Park,1142.28684460869,1275.32318623785,25.6853029169783,5.79275715155204,239.978256225586,0.710793856802942,-0.0579894835111217,-0.000463227864044863,-0.00102485707085987,-0.00226905503706769,0.00575271716184009,-0.000376529138383309
Hlane Royal National Park,7444,National Park,217.31659542,758.828771929824,21.9815789473685,2.73161764705882,471.127746582031,0.556237218813906,0.696601124471683,0.0127258031663301,0.0130558201890132,0.0170208649549644,-0.0201584506065602,-0.0204816476695007
Malalotja Nature Reserve,7445,Nature Reserve,162.924317723,1093.7580952381,15.9095238095238,7.99446749654219,472.496643066406,0.983673469387755,-0.00924084004303195,0.01597197187604,0.0170153451136393,0.0211686642179106,-0.0205330268039527,-0.0202425796913542
Mlilwane Wildlife Sanctuary,7446,Nature Reserve,45.8275391192,1077.095,17.335,6.49707602339181,471.127746582031,0.834146341463415,0.136586458534691,0.0146759639183935,0.016250892751127,0.0204168757647503,-0.0205186420080128,-0.0201325077176034
Sehlabathebe,7447,National Park,69.514332,1060.40537634409,9.4661290322581,9.4,723.132507324219,0.99388379204893,0.843419060975734,0.00460145756145323,0.00444652094322658,0.00810011340418592,-0.0137359896946638,-0.0104075352280791
Moremi,7449,Game Reserve,4852.8841463704,471.05597389558,23.3281124498005,2.12342454865448,263.768788655599,0.428585332619592,0.377739442566284,0.000799685815111303,-0.000178003962835913,-0.000942849790021752,-0.000296181574916572,-0.0148697765336686
Mlawula Nature Reserve,7451,Nature Reserve,161.476766897,797.654245283019,21.5198113207548,3.30747126436782,390.923675537109,0.477366255144033,0.496388581503879,0.0120896215437194,0.012681411960242,0.0162413125040047,-0.0200323310899599,-0.0207140219681854
Hell's Gate,7506,National Park,68.1669821439462,860.105,17.0075,1.2,720.190551757813,0.0922509225092251,0.130367969311469,-0.00126587434986518,-0.00231345303857956,-0.00425696217786895,0.00902109943557339,0.000538984464506306
Khutse,7507,Game Reserve,2548.91525343554,378.12719080174,21.3521131137352,3.53732827187274,279.519912719727,0.991842223218288,1.1982518525302,0.00347293567667973,0.00341404269342333,0.00674371469718134,-0.0113476939264062,-0.016764336763063
Gemsbok,7508,National Park,26050.5996515545,251.454878267634,21.6518095352078,1.26824713389013,231.758590698242,0.335112300952646,0.263571258038858,-0.00356865316644805,-0.00335205815652321,-0.00384078557189831,0.00317352535583841,0.0152386613251214
Central Kalahari,7510,Game Reserve,52475.7644529958,368.890287589447,22.199084666457,3.40750456612828,246.983301798503,0.985177181415246,0.779428797345826,0.00239054702485658,0.000820171218299263,0.00389370680511386,-0.00977431632495559,-0.0162362863212026
Mahale Mountains National Park,7521,National Park,1585.44348951624,1660.2704970604,21.4607429182255,6.78908458360513,286.915237426758,0.71680174563591,0.929499381951284,-0.000529232581041332,-0.00114492950536365,-0.00224616687110481,0.00478207185051752,-0.000741332653606152
Azagny National Park,7522,National Park,224.601267725049,1569.99463601533,26.3032567049809,1.07228915662651,914.932922363281,0.0920177383592018,0.93757500926731,-0.00225004357679666,-0.00235030058335339,-0.00379290249948431,0.00750730384266328,-0.0039211654331455
Comoe National Park,7523,National Park,11568.1876028046,1071.00863589593,26.8505438777011,13.2369612323271,468.753967285156,0.99415591340514,-0.333874409029614,-0.00219365113195473,-0.00225223679270836,-0.00387384345754228,0.00824959316927524,-0.00400598410841581
Gashaka-Gumti,7873,National Park,5865.295929,2534.4411080413,23.8978115457322,4.97208549659497,714.775866699219,0.626944538383497,1.33922149143116,-0.00165855738847281,-0.00180171889204554,-0.00272450444741415,0.00429475921202404,7.86077446876903e-06
Kamuku,7874,National Park,348.357158694106,1230.71313868613,26.939294403893,10.2039800995025,645.801879882813,0.992942836979534,0.886511220888653,-0.00167817137191207,-0.00164073757556941,-0.0024432082078102,0.00470213859518342,-0.000615932032076582
Central Island,7887,National Park,4.77619982615838,228.183333333333,29.3666666666667,0,295.103698730469,0,-0.425059486803112,-0.0012575991116212,-0.00200741420792657,-0.00461813943242064,0.00993385646807283,0.00113679642304103
South Island,7888,National Park,149.310089748589,187.202325581395,30.3906976744187,0,282.00146484375,0,0.252875902999582,-0.00128948692230288,-0.00223507981542542,-0.00449396910279631,0.0099165260873509,0.0010802303001907
Lower Zambezi,7962,National Park,4161.87375306,991.129673176563,23.1750099641291,7.64796652281941,270.451538085938,0.885941029948445,0.53440042830189,0.00163665301248167,0.000535683299917033,-0.00045827833582724,0.000676260130006878,-0.0111037713190861
Ai-Ais Hot Springs,8785,National Park,4370.32517087482,75.0035054063482,19.7755842343914,0,100.902816772461,0,0.138202700335892,-0.0107096267702388,-0.00935239347015081,-0.0109612878074147,0.0235453841297115,0.0424178742556746
Quirimbas,9035_A,National Park,7788.20565065795,960.698563464836,24.831303602058,4.0834742180896,230.603591918945,0.737232418284361,0.0377910651837221,0.00026456978602329,-0.00033852359039534,-0.000926774185580667,0.00164877079240387,-0.00299719182425564
Manyeleti Nature Reserve,9072,Nature Reserve,214.379884754541,623.559139784946,21.9844086021505,1.875,310.056060791016,0.833684210526316,0.463701653984661,0.0166390824440715,0.0162418902021224,0.0186232617594801,-0.0197830015559637,-0.0216869685819667
Vaalkopdam Nature Reserve,9075,Nature Reserve,47.0922070443651,579.132258064516,20.0790322580646,2.42,1149.50793457031,0.478468899521531,0.35141936057882,0.0228861071851956,0.0205292912599786,0.0200136137486852,-0.0193444436250201,-0.0186091453974674
Boskopdam Nature Reserve,9083,Nature Reserve,26.7084895810115,599.658333333333,17.1194444444445,1.61333333333333,1470.22058105469,0.630252100840336,0.571106695612904,0.0146186228933919,0.0177103905900009,0.0188148158283901,-0.0183395461984392,-0.0131751674514711
Sandveld Nature Reserve,9084,Nature Reserve,311.114388855841,489.393734939759,18.11,1.20454545454545,633.641845703125,0.123943661971831,0.393055840807132,0.0041153134607478,0.00513797242306122,0.0103400216129388,-0.0143918953889626,0.00421064463323219
Soetdoring Nature Reserve,9089,Nature Reserve,68.035060866658,534.101086956522,17.5336956521739,1,475.594299316406,0.0192307692307692,0.173452682204329,0.000943172144550746,0.00132327854236177,0.00614755935907556,-0.00690017812447406,0.0169199477113948
Thomas Baines Nature Reserve,9101,Nature Reserve,10.4681251520651,607.376923076923,17.5192307692308,1.6,185.267364501953,0.188679245283019,-0.226589911771201,-0.0102290848341659,-0.0111829404672391,-0.0134692340757619,0.0132669150865484,0.0274799070036929
Midmar Public Resort Nature Reserve,9103,Nature Reserve,29.616355426092,799.675,16.41,1.94117647058824,624.001708984375,0.386363636363636,0.118879200813499,0.00691949425977075,0.00611835361028784,0.0102765468131704,-0.0163413607379171,-0.0146533328689641
Weenen Nature Reserve,9106,Nature Reserve,49.167997353846,706.1171875,17.775,3.12403100775194,724.924560546875,0.581081081081081,0.686885475694023,0.00902889252661512,0.00856506762402206,0.0135501280873429,-0.0181063956248454,-0.0148621258513299
Chelmsford Public Resort Nature Reserve,9107,Nature Reserve,61.0301587917873,772.685365853659,16.6304878048781,3.78804347826087,830.569152832031,0.652482269503546,0.42574985054788,0.0112943432641967,0.0138234175537102,0.018254566024809,-0.0192848819295177,-0.0166379628847154
Coleford Nature Reserve,9109,Nature Reserve,12.7168213495377,921.570588235294,13.8382352941177,3.26923076923077,723.132507324219,0.928571428571429,0.594574464785892,0.00494747676864192,0.00465452467163992,0.00835335890506291,-0.0139550289166056,-0.0118730513738645
Tsolwana Game Reserve,9112,Nature Reserve,75.1378069990661,527.039047619048,13.2928571428572,1.40756302521008,317.555114746094,0.670422535211268,0.68170557425034,-0.0079708986552201,-0.00918179521042083,-0.00987426381057608,0.0104252082206857,0.0221852402086678
Nwanedi National Park,9115,Nature Reserve,33.3324159373213,878.136363636364,21.6204545454546,0,213.527069091797,0,0.625009357976938,0.0160435044531662,0.0162922072741803,0.0163133685109428,-0.0174992631937949,-0.0225464315470741
Nooitgedacht Dam Nature Reserve,9126,Nature Reserve,29.8871187721662,681.595238095238,15.4238095238096,1.77333333333333,1072.27673339844,0.56390977443609,0.578631029359814,0.0194037193787614,0.0221884482701042,0.0225150496002356,-0.0203531473935857,-0.0198151348025021
Sterkspruit Nature Reserve,9127,Nature Reserve,108.779848628395,1014.53309859155,12.7218309859155,3.46531791907514,1051.08349609375,0.706122448979592,0.233885923948241,0.0207903287296414,0.0216073408723747,0.0214141073793106,-0.0205955981177296,-0.0206760217157268
Pilanesberg National Park,9129,Nature Reserve,502.769101544385,661.984210526316,18.6877708978329,8.03566047212456,1083.37536621094,0.893626570915619,0.139020360413948,0.0211899540879754,0.0187518018667814,0.0196058831715651,-0.0190370923640055,-0.0183444555858261
Vernon Crookes Nature Reserve,9134,Nature Reserve,21.8903509472701,1017.78620689655,19.2327586206897,3.14285714285714,477.757568359375,0.762376237623762,0.549309113204728,0.00476379616388093,0.00452081774123809,0.00679141024548199,-0.012403113980152,-0.0147854789064481
Gamkapoort Nature Reserve,9136,Nature Reserve,91.9180505992581,223.458461538462,17.9492307692308,0,133.893569946289,0,0.226780271620988,-0.0392461426117026,-0.0496452170299389,-0.0508620226234753,0.0457536277165283,0.0415157221339924
Verloren Vallei Nature Reserve,9139,Nature Reserve,60.0806357187384,872.768421052632,11.4684210526316,7.19847328244275,1051.08349609375,0.996197718631179,0.851894924574862,0.0217885353784022,0.0239207858343857,0.0218776264163547,-0.0206092013208092,-0.0203373979986127
Nyungwe,9148,National Park,1025.4535557,1941.24928989139,14.8422305764411,1.03184713375796,660.900207519531,0.0382926829268293,-0.321486688343787,-0.00101768934737659,-0.00168795546478305,-0.00293293820049146,0.00584544172479807,6.91319204317585e-05
Ruvubu,9160,National Park,536.749680032,1127.40464,20.54888,7.76771443793287,574.080230712891,0.874243129948766,0.596184720400288,-0.000943776694868014,-0.00162530242045485,-0.00292928287891705,0.0062786592829053,-8.39492751504141e-05
Kibira,9161,National Park,480.662256281,1794.93774250441,15.3161375661376,1.22772277227723,577.804992675781,0.105153565851119,-0.311771937461479,-0.000982270313662346,-0.00163758284285,-0.00290427046140029,0.00575626586057759,-9.4543562182216e-05
Rusizi,9162,National Park,85.6195654851,760.048514851486,25.0648514851485,3.25423728813559,454.087524414063,0.690058479532164,0.0356815134857913,-0.000944808013652991,-0.00159637603134037,-0.0028793602723386,0.00573236047391527,-0.000180292771129263
Bururi Forest,9164,Nature reserve,27.0282055988,1948.91666666667,16.5066666666667,0,454.087524414063,0,-0.159569189060259,-0.000860684470871061,-0.00151898176499631,-0.00278479328127274,0.00572163071098203,-0.000337261849240354
Rumonge,9165,Nature reserve,5.78435845722,1965.9375,23.6,0,400.345230102539,0,1.00984375872208,-0.000853333593997578,-0.00151391439320476,-0.00277750341642668,0.00564175545974655,-0.000313319400588189
Kigwena Forest,9166,Nature reserve,4.30172475932,1714.64,24.41,0,346.602935791016,0,0.236494949754188,-0.000842346170485548,-0.00147722545581065,-0.00275501598822771,0.0056311685771243,-0.00034311558512994
Gola Forest National Park,9171,National Park,985.92078913155,2827.23588850174,24.6729094076654,1.02402402402402,687.965515136719,0.0838790931989925,0.429241334516422,-0.00274856704134645,-0.0031201410006706,-0.00458047693439902,0.0101333126829589,-0.00434828463250455
East Nimba Nature Reserve,9176,Nature Reserve,136.678239464265,2238.89074074074,22.9203703703704,1.28193832599119,677.992858886719,0.411231884057971,-0.0319026073226474,-0.00279922234337265,-0.00301292958471698,-0.00488259676563109,0.0101025756298491,-0.00441889087831505
Lantoto,10737,National Park,1557.07699376017,1548.86358605424,24.3954344216934,6.81476095255408,1068.81085205078,0.881146884510652,1.73396591637763,-0.00115828173515949,-0.00154427578658577,-0.00260021799657713,0.00626951588876845,0.00087833898228296
Senkelle Swayne's Hartebeest,10739,Sanctuary,53.3872930413,1140.88571428571,17.5880952380953,3.12865497076023,741.638854980469,0.806603773584906,0.67997259941031,-0.00133272393001468,-0.00188598064790886,-0.00351955049871197,0.00765688779264644,0.00137651934288118
Halledeghe Asobot,555705203,Wildlife Reserve,1468.24323414,819.803881807647,24.9967555040556,1.35880398671096,626.944305419922,0.101057579318449,0.190522503765127,-0.00110449398988837,-0.00153372128548179,-0.00283979617955649,0.00607446861069444,0.00123544400451907
Kerio Valley,10750,National Reserve,65.7164244455728,851.584210526316,24.4157894736842,0,1034.21618652344,0,0.0670507166200205,-0.00136448864506137,-0.00227621140780178,-0.00430417048107238,0.0101421802268536,0.000782712075204985
W (Benin),12201,National Park,5819.17976656797,846.383750180712,29.065628162498,11.8812381281299,532.641242980957,0.973809223525455,0.322604653606473,-0.00209169877249989,-0.00207962936400435,-0.00308578608615481,0.00539576674265699,-0.00122330652600699
Popenguine,12263,Nature Reserve,8.42059320229255,463.35,25.1,1,223.854370117188,0.805555555555556,0.758283562331932,-0.00157618636313813,-0.00153486685252999,-0.0022811547535181,0.00367843644897671,-0.00212557256898144
Ndere Island,12344,National Park,4.05593857301793,1493.72,23.43,1,738.076293945313,0.117647058823529,0.139719646866329,-0.00121465376859544,-0.002057571169982,-0.00443927080940525,0.00972388021383597,0.000577134921021759
Gambella,13704,National Park,4404.08395258,964.979056677018,28.4442546583853,12.2940744506581,1024.46688842773,0.994550561797753,0.52302304466737,-0.0012555349174044,-0.00168352540200724,-0.00303297526299936,0.0067606319975646,0.00126546009087052
Termit et Tin-Toumma,17367,Nature Reserve,97923.7271344428,31.9281116835741,25.8765315727959,0,95.3843748304579,0,-0.269942121070544,-0.00129292771951436,-0.00129245426458182,-0.00167222233578959,0.00267839997272839,-9.04276659995479e-05
Khaudum,17999,National Park,3860.22769399349,521.978828733938,22.4093216768488,9.89152584493042,281.732872009277,0.990827947060634,0.0970070515953271,-0.0007056248084399,-0.00115522466464843,-0.00163233532821418,0.00156724942930095,-0.00584702479323761
Popa Game Park,18001,National Park,0.408453864991396,531.766666666667,22.85,0,275.643127441406,0,0.354687760250676,-0.00029768202115418,-0.000870516409315942,-0.00144099969399263,0.00137564621744919,-0.00722206597056025
Gross Barmen Hot Springs,18002,National Park,1.06543611891444,278.5,22.55,0,235.251800537109,0,0.357270145094346,-0.00345920046135153,-0.0031720505464742,-0.00326327664626557,0.00404527861065714,0.00435668733219754
Von Bach Recreation Resort,18004,National Park,41.3548562812335,306.694339622642,21.495283018868,2,257.943837483724,0.0220994475138122,0.370054993214116,-0.00334328769012829,-0.00305678760841528,-0.00320393487796741,0.00387252878940928,0.00430133104684434
Bwindi Impenetrable,18437,National Park,329.430320794571,1892.86666666667,17.1166666666667,1,915.365325927734,0.0211800302571861,-0.20909785389494,-0.00113026664209039,-0.00179096598349719,-0.00307575687549108,0.00672583656114039,0.000281483341621598
Rwenzori Mountains,18438,National Park,1001.21181679535,3538.70645438899,10.4631669535284,1,1138.24658203125,0.0209528560738339,-0.171450700364583,-0.00114628336316811,-0.00170335277849297,-0.00325821102820913,0.00727455651015846,0.000493614606080514
Babile Elephant,18439,Sanctuary,8839.56290787,524.232160804021,23.0132682643989,1.09025270758123,283.831848144531,0.00775975572176934,0.459537122229934,-0.000984317345448975,-0.00135435074318172,-0.00235622627591889,0.00509330204597723,0.00111174140080349
Western Area Peninsula Forest,19249,National Park,180.397006236826,3883.07385321101,24.6899082568808,1.03703703703704,573.550048828125,0.0735694822888284,0.425913577453122,-0.00236111250463092,-0.00247512809972977,-0.00393667117760129,0.00943396922238068,-0.0040892189597642
Kuru Hills,19253,National Park,107.230056735515,2033.12786885246,25.3377049180328,4.17894736842105,520.125183105469,0.867579908675799,0.704478462717614,-0.00263312216735807,-0.0028734930305243,-0.00470612055696168,0.00958144262049964,-0.00416809684147351
Lake Sonfon,19255,National Park,3.99063357443543,2720.8,24.3,2.3125,550.595092773438,1,0.0141776927829855,-0.00274720713118946,-0.00288436456160411,-0.00520835777697805,0.00994889498633164,-0.00426501071440387
Lake Mape/Mabesi,19266,National Park,275.041177672954,3369.2015625,25.734375,3.88211382113821,653.909301757813,0.444846292947559,-0.191268230459891,-0.00248829778285479,-0.00278524884468858,-0.00435607513397395,0.00925442757820452,-0.00428150658948432
Udzungwa Mountains National Park,19297,National Park,1906.57622566349,1879.50990670813,20.4198356286095,3.97910281415436,231.526245117188,0.463695090439277,0.171514302434338,-0.000188960994566595,-0.000764443057501125,-0.00174677104562003,0.00390913657615954,-0.00101442757379832
Mt. Longonot,19562,National Park,52.1832991679322,971.546774193549,15.891935483871,1.03333333333333,720.190551757813,0.287081339712919,-0.186928355309595,-0.00125144057975509,-0.00229762466116737,-0.0042399064597112,0.00893212885708567,0.000500157143383118
Chyulu Hills,19563,National Park,733.918081651338,686.958343057175,20.9572345390899,5.09647495361781,324.860153198242,0.363329962925514,-0.244870880312761,-0.000971075185692851,-0.00194372992509337,-0.00386261119948383,0.00801264414907634,0.000252539100559801
Tsavo West,19564,National Park,7024.07756583797,697.0611307852,23.4609048723895,1.65037919826652,293.877630615234,0.326586936522539,-0.465140789620661,-0.000851485318972054,-0.0016324413586346,-0.00355229143894404,0.00781414701159854,0.000138299055109901
Marsabit,19565,National Park,145.10002065661,791.274556213018,21.748224852071,1,261.873794555664,0.00170940170940171,-0.0185874215148677,-0.00123990764364621,-0.00220236619762627,-0.00442799060961785,0.00976506401484076,0.00100221470153925
Malka Mari,19726,National Park,876.419693642669,419.323608445297,24.9223608445298,0,265.653869628906,0,0.522832928019014,-0.00108426124928216,-0.00153151677681286,-0.0030726064148354,0.00811547096750567,0.00119342288003891
Korup,20058,National Park,1270.90972958991,3152.10363147277,24.5721923335576,1,1353.14497884115,0.00352043809896343,1.6752974106236,-0.00183104351420383,-0.00182699961831489,-0.00250792634314788,0.00401556842855258,-6.94837651132219e-05
Mbam et Djerem,20166,National Park,4316.44795185752,1785.79446428571,23.772361111111,2.90219397170392,934.236938476563,0.281046504927102,0.564285730805907,-0.00162970311219776,-0.00181168138043295,-0.00271203467870136,0.00449690429140524,9.95733973648646e-05
Iles Ehotile National Park,20174,National Park,7.27566718719422,1494.6375,26.325,0,853.369689941406,0,1.36052715253575,-0.00219899107038954,-0.00223392940588199,-0.0032714546235669,0.0069292581378195,-0.00324641612017625
Nimba West,20175,National Park,105.582608934445,2169.39173553719,23.8929752066116,1.18232044198895,677.992858886719,0.418981481481482,0.101514948854109,-0.00276882953686405,-0.00305394717099374,-0.00491586800708844,0.00995669662281987,-0.00439055743888436
Befotaka Midongy,20272,National Park,3110.61897167419,3169.54128625473,18.8028373266078,1.75786163522013,148.107431411743,0.232967032967033,-1.1324778184652,0.000371357240301629,-0.000237180813925795,-0.000879662437704618,0.00165799609831612,-0.00352439236461788
Zombitse Vohibasia,20273,National Park,807.472970224474,800.205847953216,22.0508771929824,2.87077385424493,221.59162902832,0.376947040498442,-0.21663065261726,0.00061730150094761,-2.97461077020678e-05,-0.000797687008683115,0.00150527654393664,-0.00374529118628062
Ranomafana,20287,National Park,728.34855051406,2323.70352035204,17.7877337733773,1.13918629550321,263.663848876953,0.148442466624285,-1.40417234943076,0.000439486569981691,-0.0001957299333222,-0.00106948639061,0.00187981494687951,-0.00428048164150185
Limpopo,20295,National Park,11015.3871472904,491.04644387318,23.6565338474724,3.20088009507596,197.029693603516,0.645778884048952,0.617596197395975,0.0120890539640861,0.0133434571069757,0.0138518634880466,-0.0177466558558659,-0.022859200491237
Cross River,20299,National Park,3318.66070300099,2918.26237419355,24.9461032258069,1.33118971061093,1366.36059570313,0.0466756716193907,1.3288097158319,-0.00182235365252586,-0.00183109558990662,-0.00251764958265062,0.00408805705985409,-0.00013375639786792
Kalkfontein Dam Nature Reserve,21149,Nature Reserve,57.1967871521524,402.45,17.7736842105264,1,359.695587158203,0.0150375939849624,0.0564590965183675,-0.00397942790903061,-0.00314503906456892,-0.00252306668123994,0.0033579367810662,0.0196945259711101
Rustfontein Nature Reserve,21151,Nature Reserve,18.3525999990777,554.303703703704,16.8018518518519,1.25,503.876281738281,0.13953488372093,0.199382200643697,0.00100539009827127,0.00165659375614218,0.00577764441276112,-0.00732451300150644,0.0107484556081744
Mount Currie Nature Reserve,21154,Nature Reserve,15.4053989082641,906.1,12.9738095238096,3.26415094339623,619.859375,0.716216216216216,0.37475265660492,0.00310308808054948,0.00281539913335874,0.00590196193833137,-0.0102906087990708,-0.0103731733956762
Jericho Dam Nature Reserve,21156,Nature Reserve,19.1508412692775,835.304347826087,15.3673913043479,1.48,1093.46997070313,0.574712643678161,0.811198189914618,0.0157915428879036,0.0186463085879463,0.0224313086983116,-0.0202627124062681,-0.0193616989449317
Alice Glöckner Nature Reserve,21158,Nature Reserve,1.55406540457495,703.95,15.35,1.6,1515.59973144531,0.833333333333333,0.189205050858223,0.0174682548759742,0.0220386275893914,0.0224406637976953,-0.0191582776226141,-0.0164712390577016
Rust-Der-Winter Nature Reserve,21160,Nature Reserve,60.1158730763551,599.50875,20.2725,1.29032258064516,1391.71862792969,0.348314606741573,0.402285901077697,0.0251597034304585,0.0254065951863883,0.0214546361504691,-0.0198732852442623,-0.0195988395598087
Enseleni Nature Reserve,26029,Nature Reserve,3.36456759257864,1075.325,22.2250000000001,0,332.133392333984,0,0.0844153722845529,0.00784516138018996,0.00713028339487465,0.00994623979919089,-0.0159393005244193,-0.0190888378598403
Krantzkloof Nature Reserve,26031,Nature Reserve,5.49635291188153,967,19.5,1,624.001708984375,0.0909090909090909,0.147886988043012,0.00634742964052513,0.00539066220558755,0.00837568919982861,-0.014278598899713,-0.0158749199654624
Himeville Nature Reserve,26035,Nature Reserve,1.05100565127992,1063.7,14.35,3,723.132507324219,0.166666666666667,0.439304811606377,0.0057224350537833,0.00535807071729379,0.00933924148776794,-0.0151302260903782,-0.0126661124747281
Queen Elizabeth Park Nature Reserve,26036,Nature Reserve,0.933038131109841,935.35,16.75,0,624.001708984375,0,0.0187901695567214,0.0068787467836021,0.00599781125292507,0.00986600287105055,-0.0158923145873866,-0.0148523786536631
North Park Nature Reserve,26040,Nature Reserve,0.509651540383899,929.7,20.45,0,624.001708984375,0,0.235597470029962,0.00606439161400654,0.00521673785034084,0.00796933267763673,-0.0139582574720934,-0.0158734053760953
Wagendrift Public Resort Nature Reserve,26042,Nature Reserve,7.43982080026798,793.88,16.42,1.42857142857143,723.132507324219,0.451612903225806,0.381187164576008,0.008238046263923,0.00791492547780486,0.0126236303778122,-0.0174675560022469,-0.0146254226147237
Umvoti Vlei Nature Reserve,26043,Nature Reserve,2.68741248533288,815.966666666667,17.15,2.16666666666667,624.001708984375,1,0.442896757419757,0.00811852573186393,0.00711944397388271,0.011341920255093,-0.0172699136983561,-0.0163289002165067
Lake Eteza Nature Reserve,26044,Nature Reserve,3.10867781943735,1021.88,22.31,1,265.49560546875,0.266666666666667,0.473725282647156,0.00799176193973807,0.00736745164449149,0.0102040851323193,-0.0163536066923085,-0.0194974201899998
Mantadia,26070,National Park,330.057378298976,2539.53276283619,18.4130806845966,1.25590551181102,278.401489257813,0.362598144182727,-1.01551720828338,0.000409596362333377,-0.000277989766044644,-0.0012100470224617,0.00226834292773941,-0.00435793874810538
Old Oyo,26625,National Park,2384.53870330089,1205.54629629629,26.2413105413106,6.07734806629834,929.157119750977,0.975943591870593,0.341317062303758,-0.00188065776361258,-0.00191358511566798,-0.00307479296642448,0.00528178480279471,-0.00102872557710576
Mount Elgon,28175,National Park,1117.48152710562,3583.81591083782,13.7938893159109,1.92813321647677,1051.34643554688,0.255772248374804,-0.406642193436155,-0.00129168572188188,-0.00206719887498112,-0.00429893466515837,0.0100793863689591,0.000765025157160256
Monts Nimba,29067,Strict Nature Reserve,136.37066209,2080.75696202532,22.5006329113925,2.37135922330097,677.992858886719,0.757352941176471,-0.304756573895625,-0.00278929865418895,-0.0030590053146557,-0.00488137104626102,0.0101115958176428,-0.00442443005714085
Badiar,29069,National Park,279.864834964159,1055.25595238095,28.4627976190477,5.69353327085286,468.928436279297,0.925411968777103,0.0869746360348752,-0.0022385043788523,-0.0025082684172975,-0.00381637751252312,0.00804546715263064,-0.00387836570911231
Previously called Mafou Classified Forest,29421,National Park,616.933795247211,1447.84721088435,26.9120408163266,5.78637510513036,648.0302734375,0.946656050955414,0.996075359065049,-0.00259057421235941,-0.00326303633861594,-0.0051091558382568,0.00997973174973164,-0.00443916203389676
Arabuko Sokoke,29801,National Park,5.73352942236515,849.025,26.4500000000001,0,272.791290283203,0,0.121117164319542,-0.000765070158656079,-0.00143116107655893,-0.00329413125831945,0.00724425444338626,0.000229677055849146
Loma Mountains,29968,National Park,290.213630498246,2694.58348348348,23.0193693693694,4.17765814266487,550.595092773438,0.632340425531915,-0.233530794002428,-0.00272395958728265,-0.00297763126481759,-0.00525467815516684,0.0099554801183793,-0.00435771132499476
