source,unique_id,sp1,sp2,sp3,sp4,sp5,elevation,chelsa_map,chelsa_mat,n_deposition,fire_frequency,venter_woody_cover_trend,mean_burned_area,mean_prec,mean_mat,mean_woody_cover,mat_coef,mat_p_value,mat_rlm_est,mat_rlm_p_val,mat_rlm_r2,prec_coef,prec_p_value,prec_rlm_est,prec_rlm_p_val,prec_rlm_r2,burned_area_coef,burned_area_p_value,burned_area_rlm_est,burned_area_rlm_p_val,burned_area_rlm_r2,woody_cover_change,woody_cover_ha_p_value,woody_cover_ha_rlm_est,woody_cover_ha_rlm_p_val,woody_cover_ha_rlm_r2,woody_cover_sd_ha_coef,woody_cover_sd_ha_p_value,woody_cover_sd_ha_rlm_est,woody_cover_sd_ha_rlm_p_val,woody_cover_sd_ha_rlm_r2,woody_cover_sd_km_coef,woody_cover_sd_km_p_value,woody_cover_sd_km_rlm_est,woody_cover_sd_km_rlm_p_val,woody_cover_sd_km_rlm_r2,mean_woody_cover_sd_ha,mean_woody_cover_sd_km,mat_change,prec_change,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,Biome,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
EWT,reserve_42,-0.0257664355067701,-0.0265943406585288,-0.025962064637473,-0.0244575564157328,-0.0284815584845171,1439.97668457031,518.781494140625,16.2847099304199,287.950744628906,0.0604195781052113,0.420112818479538,0.000373133147756259,616.198329827724,16.4160757064819,0.394382541626692,0.0200323072905638,0.0666131875964794,0.0192281966169105,0.0420510510359037,0.131443466406326,-3.76555412399976,0.303179571134986,-2.00362325232028,0.391849426581537,-0.00443147998812532,8.36560606161952e-05,0.0918022113987326,0,0,0,0.0487157513738565,0.111914438134837,0.0502119783179164,0.0220741053749051,0.223249956507174,0.0923209576851676,0.0268586136675989,0.0952029042985785,0.00815088867169119,0.356135397231302,0.153765500842318,0.168528780452287,0.160785608044108,0.07340026400954,0.159631353119578,0.771700392663479,1.57844400107861,0.122028599579704,-0.611094503461657,-0.0257664355067701,-0.0265943406585288,-0.025962064637473,-0.0244575564157328,-0.0284815584845171,2500,179.999,76.937225,57.87495,62.3071198233074,47.8266688984017,47.8266688984017,4,2,0,0,0.8639952,1.632,,0.529408823529412,,2.4959952,0,1.98426478534604,2,0.01029996,2016,Grassland,33,249.59952,86.39952,163.2,0,0
EWT,reserve_43,-0.0301700261522411,-0.0310793742915652,-0.0301942393176105,-0.0309472357523924,-0.0351888127615379,1312.67785644531,386.199401855469,16.8958930969238,287.950744628906,0.0200268719345331,0.336023092269897,7.87591695067628e-05,450.630002144056,16.4612656862308,2.02081187367439,0.0195734180787079,0.0521810834651895,0.0195697806210228,0.0317439545222214,0.137212127118098,-3.20302539261717,0.209970925024412,-1.484300724634,0.386032415857261,-0.00250402468405664,1.15999220262974e-06,0.868827722731456,0,0,0,-0.0868150658051065,0.782554454446093,-0.00332518670852083,0.982863311366217,-0.124819104645284,0.0592091083483135,0.855683569684769,0.0341000543843854,0.799264252967544,-0.104419311615866,0.0240085389906295,0.970184882687545,0.0627643909145865,0.775468049188394,-0.107624494702687,2.23566786050797,5.01097338199616,0.118905911925596,-0.710788313556015,-0.0301700261522411,-0.0310793742915652,-0.0301942393176105,-0.0309472357523924,-0.0351888127615379,3360,213.501,67.687725,22.62495,36.0764866834296,31.1268756419663,31.1268756419663,4,2,0,2.25625178571429,0,0,,,,2.25625178571429,0,1.26288711947422,2,0.00766366071428572,,Nama-Karoo,33,225.625178571429,0,0,225.625178571429,0
EWT,reserve_44,-0.0319931149939646,-0.0332591363161503,-0.0327383089452214,-0.0330128178985153,-0.0363192150662499,1424.38061523438,400.878509521484,15.8620767593384,275.792388916016,0.0723373591899872,0.268182128667831,0.00132262023786704,483.073187021109,15.6805122815646,0.32641515918076,0.0185912896557611,0.0670763665240722,0.0184491168668298,0.0438404561151554,0.119961109206111,-2.82464380661107,0.283971195640663,-1.13558402433184,0.54402936117732,-0.0157861586326091,0.000123673762892404,0.536090416453554,0,0,0,0.0815447112042511,0.000129981816588768,0.0525685051479858,9.80380514879719e-07,0.903062745856212,0.104174872321194,2.85369813196934e-05,0.07855112639309,0.0245287921586754,0.715542866284181,0.2716886815816,7.2384240330254e-06,0.286252510934034,0.000308111777417948,0.828603314573677,0.47665261849761,1.355606341362,0.118563024740069,-0.584723781510076,-0.0319931149939646,-0.0332591363161503,-0.0327383089452214,-0.0330128178985153,-0.0363192150662499,6500,179.999,97.6071714285714,102,19.0829457167747,11.0602974595939,10.9858684342736,7,5,0,2.90769230769231,0.324615076923077,1.56738701538462,0.111640105820106,0.207105886253256,1.85512083432617,4.7996944,0,2.27410034676134,5,0.00396152307692308,,Nama-Karoo,33,479.96944,32.4615076923077,156.738701538462,290.769230769231,0
EWT,reserve_45,-0.0699330061750053,-0.0671926150297496,-0.0679029573409101,-0.0654888301470558,-0.0628505698627752,725.899047851563,622.558837890625,16.1951484680176,189.222290039063,0.645182132720947,0.611630856990814,0.00159344111913621,452.511783697666,17.0363678565392,5.03144989013672,0.0103047300582817,0.0989328922591275,0.00968223447670088,0.0308099289367881,0.104690351999297,-1.8299773539053,0.197196120759576,-1.62549344648925,0.205278802288977,0.0143539748307421,-3.89773943799759e-05,0.738236294271369,0,0,0,0.414860672458213,0.482197123315233,0.597324723428054,0.0126108931456008,0.598490737711425,0.432220249922908,0.0396224775610248,0.509477300419072,0.0145787985784028,0.693216459881248,0.901426031253889,0.0516060232430705,1.02119220182511,0.0178390939001783,0.519255710556047,5.01062963008881,14.078762626648,0.0604866609189024,-0.404404353617441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EWT,reserve_46,-0.0325024447447242,-0.0338902377906604,-0.0336835315862347,-0.0335707084564736,-0.0367867092525259,1342.21569824219,349.3662109375,16.3185386657715,256.55517578125,0,0.0112667307257652,0,433.820054274339,16.0286007905618,0.182315228506923,0.0216335767986568,0.0265848614249491,0.0219145416934354,0.0106535492204546,0.177450696641231,-2.84390758404824,0.22897176918941,-1.36496428942422,0.551378614224915,-0.0087893942061541,0,,0,0,0,0.0400430992776621,0.0040764232039008,0.0203319029226379,0.0280616238118737,0.268899432648389,0.0594743066257523,0.0106843281001755,0.0253359287179076,0.0858450344971757,0.136228004724904,0.139390644371638,0.0079376334576463,0.0629881916333454,0.0635238142413261,0.219517144813177,0.310628259927034,0.713773320615292,0.134968591964655,-0.655550050309526,-0.0325024447447242,-0.0338902377906604,-0.0336835315862347,-0.0335707084564736,-0.0367867092525259,9000,1417.49,360.705566666667,66.75,416.337072376843,98.1479430075462,16.4481164121842,6,5,0,1.4,0.846494244444445,0.434663822222222,0.604638746031746,1.94746882801687,3.22087997303868,2.68115806666667,0,2.66853855244943,5,0.00152776666666667,,Nama-Karoo,33,268.115806666667,84.6494244444445,43.4663822222222,140,0
EWT,reserve_47,-0.028998712595598,-0.0303419419886563,-0.0295705046905318,-0.0290561054102333,-0.030345399570453,1539.92895507813,244.401580810547,14.3995513916016,176.139266967773,0,0.120107859373093,0,302.113583687024,14.9864172568688,0.0320344688370824,0.0162316476194974,0.0676125747766127,0.0152326392084844,0.0429528180397395,0.091945313567915,-1.07184857036135,0.463164214279903,-1.05389252705332,0.460773658093556,-0.00961245820341761,0,,0,0,0,-4.42925200975949e-05,0.994250210321967,0.0035319523205676,0.416629721354932,0.0610884176012697,-0.00160940702261191,0.914752131169062,0.00744999098893204,0.394219515075493,0.107875609549181,-0.00212725334591119,0.967812159705308,0.0174727496933201,0.356038929326434,0.0590439361077126,0.0637640159577131,0.185371473059058,0.108309059739131,-0.354783309403172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EWT,reserve_48,-0.0272679812061738,-0.0281260024223245,-0.0274830601421333,-0.0262324500180688,-0.0273224671196506,1415.44970703125,214.977874755859,15.458909034729,176.139266967773,0,0.194671720266342,0,276.347200442583,15.1790467775785,0.173048973456025,0.0182709076102992,0.0423645387806516,0.0175985025254136,0.0234211255627848,0.118527282229621,-1.31113780773211,0.328430809105012,-1.30450022810595,0.342211415365884,0.00379357572646044,0,,0,0,0,-0.00809500136355615,0.839279432617931,0.017354550386679,0.290131403151747,0.0423670837156186,-0.0130968602208391,0.808247814999037,0.0249760498694413,0.282641794827844,0.0621142253225471,-0.0259882557313841,0.858539542055289,0.0755650510912108,0.20695393701144,0.0928240513203674,0.243785347044468,0.806849876046181,0.120369268755979,-0.474453081352827,-0.0272679812061738,-0.0281260024223245,-0.0274830601421333,-0.0262324500180688,-0.0273224671196506,13000,580.0027,186.9905,173.00075,76.845916080647,11.4162374150826,6.03636767538572,16,15,0,1.25461615384615,2.79211465384615,5.70983703846154,2.22547322165958,0.489000760448754,0.219728889878125,9.75656784615385,0.266666666666667,3.50593937182389,9,0.00105768461538462,,Nama-Karoo,33,975.656784615385,279.211465384615,570.983703846154,125.461615384615,0
EWT,reserve_49,0.051612477208039,0.0543533101876786,0.0562367804906849,0.060681575329622,0.0642095865983572,938.53662109375,539.828674316406,20.827600479126,857.952331542969,0,0.482123643159866,0.00087660081529369,459.989548120743,20.5785747430263,56.0931030273438,0.0177319741888053,0.111670948145213,0.0185384941633296,0.0142210394447407,0.112736308660846,1.06264510103089,0.555916690128619,1.70955123604591,0.250186909605491,0.0184390258580852,-6.64533529861599e-05,0.443983831765798,0,0,0,3.90793583035657,0.00774405164175239,3.78803617164459,0.0018347658695148,0.594733038662062,-0.320745492856664,0.0437565813170898,-0.326321024947853,0.317428883900696,0.200766111457392,0.0754741397191619,0.679462133809673,0.138521468340404,0.760057154658048,-0.0777718091909552,16.7284439086914,36.1686302185059,0.0861671637138734,0.231015053575077,0.051612477208039,0.0543533101876786,0.0562367804906849,0.060681575329622,0.0642095865983572,1300,899.9948,238.176409090909,175,138.009019943908,34.7285010268543,13.295022552191,11,9,0,21.2364930769231,24.1154180769231,44.9421469230769,1.13556499133694,0.536588029899842,0.47252956369155,90.2940580769231,0.19047619047619,3.14279357818035,7,0.0353463076923077,1996,Savanna,203,9029.40580769231,2411.54180769231,4494.21469230769,2123.64930769231,0
EWT,reserve_50,-0.0564861621302551,-0.0579236166782617,-0.0577985943063634,-0.0576118194277298,-0.0557110485535753,200.500198364258,505.081848144531,18.7182464599609,185.267364501953,0,0.181092441082001,0,601.729594695263,17.8461993290828,58.2643371582031,0.00639698030153052,0.216050456957692,0.00511551272690674,0.217356964615321,0.0303212815070355,-0.841788331456897,0.620805083892664,-0.813588111913608,0.602291700618899,-0.0195793298461679,0,,0,0,0,-1.21110492281261,0.659874982967662,0.518292555091994,0.647884223914271,-0.00829012602104595,0.134771312194905,0.402336823414851,0.166201105409414,0.338904931248988,0.000987118477741578,0.172491089857147,0.388835323343297,0.20332746736164,0.320613689873875,0.0524023807041988,20.0337017059326,33.7730354309082,0.0358450568861784,-0.139894786441941,-0.0564861621302551,-0.0579236166782617,-0.0577985943063634,-0.0576118194277298,-0.0557110485535753,9000,899.9948,222.22141875,172.00065,83.1087118387647,15.4247359381114,7.45838993410955,16,13,0,27.4745603111111,20.5980275444444,18.9626958666667,0.749712727381275,1.08623940864086,1.44887417402538,67.0352837222222,0.205128205128205,2.41138889139713,9,0.00643891111111111,2016,Albany Thicket,87,6703.52837222222,2059.80275444444,1896.26958666667,2747.45603111111,0
EWT,reserve_51,-0.0558725387841014,-0.0566434043212905,-0.0562541793256452,-0.0561658013518447,-0.0546734395592049,236.23046875,528.417419433594,18.481409072876,185.267364501953,0,-0.0344279669225216,0,615.701980982071,17.8545205531976,62.5399959564209,0.00655467516630088,0.198421775137862,0.0050753755558289,0.180600747308629,0.0358879332991811,-0.508084005840901,0.779401663445662,-0.435649763692266,0.789161186031481,-0.0251474559898695,0,,0,0,0,-0.0607588024639246,0.97753755535007,0.822843757876911,0.368228873061819,0.100436668242164,-0.125731969672318,0.282091011601882,-0.0657643210198244,0.670194232144637,-0.0830882577844099,-0.181470803580214,0.307295031614859,-0.157694078035579,0.218046178061629,0.0932337924542367,19.3906690597534,34.4453718185425,0.0367115719896886,-0.082521093245548,-0.0558725387841014,-0.0566434043212905,-0.0562541793256452,-0.0561658013518447,-0.0546734395592049,1137,213.501,118.400377777778,102,132.148170430418,21.0334848722923,4.95903263999584,9,8,0,43.9491978891821,5.38698856640282,20.43980941073,0.122573080400378,0.263553757187916,2.15017650145557,69.7759958663149,0.107142857142857,2.11087224428641,7,0.0120931398416887,,Albany Thicket,87,6977.59958663149,538.698856640282,2043.980941073,4394.91978891821,0
EWT,reserve_52,-0.0564107912876605,-0.0556719408745172,-0.0549776898937384,-0.0552305553548045,-0.0537181976989506,93.0381393432617,477.898040771484,19.2716579437256,185.267364501953,0,0.291651993989944,0,602.591052715595,18.2255145830986,35.8674951553345,0.00733814953077424,0.146799374894505,0.00599395824661117,0.108486838420287,0.0604808537151966,-0.655464302560166,0.702325676780267,-0.542640439193874,0.722667344489476,-0.024014179482144,0,,0,0,0,-0.854214138423063,0.805590957325042,0.289512650199177,0.861627427965064,-0.109727587854988,-0.0613294656185979,0.365915862174661,-0.0590454861377929,0.613402266033674,-0.0843189527320178,-0.0261112496602571,0.873981934846051,-0.000795088984578026,0.997318668880597,-0.124996962651382,19.2473726272583,33.102880859375,0.040263058128297,-0.108774317110467,-0.0564107912876605,-0.0556719408745172,-0.0549776898937384,-0.0552305553548045,-0.0537181976989506,2400,213.501,110.81011,94.3002,93.507483633382,17.314209910609,5.33564461176975,10,9,0,19.03759,8.96874291666667,12.6166875,0.471107052765958,0.710863522352176,1.50892141855776,40.6230204166667,0.158730158730159,2.42230002258581,7,0.005729125,,Albany Thicket,87,4062.30204166667,896.874291666667,1261.66875,1903.759,0
EWT,reserve_53,0.030876761562825,0.0336230428719721,0.0329381283073333,0.0335142155074443,0.0360429272385798,486.245300292969,563.377258300781,22.1937637329102,822.28466796875,0,0.849956631660461,0,478.347927778195,21.938567675077,43.4836061477661,0.0185914369202649,0.133318870096502,0.0188751588096526,0.0221379251257057,0.120729612360994,0.968265918521327,0.703931771418213,1.49347196381383,0.384048868284447,-0.00919663274994376,0,,0,0,0,1.27460861413607,0.768197381365853,3.5570273105818,0.0346096475513519,0.397674261930752,-0.255105124525733,0.83595940592105,0.852506571103956,0.000119739402045142,0.737952038041381,-0.0195032754908827,0.982853598156097,0.434333874160113,0.235017934382245,0.155917919152055,20.5474248886108,32.7383882522583,0.0847431664437484,0.202418754695704,0.030876761562825,0.0336230428719721,0.0329381283073333,0.0335142155074443,0.0360429272385798,2500,899.9948,184.756364285714,74.80015,266.391845590925,48.9865529726073,12.8497288591589,14,9,0,30.8428832,27.5599952,26.73387896,0.893560923642832,1.03090147304235,1.15370026348021,85.13675736,0.0972222222222222,3.03239329306727,8,0.0622998,,Savanna,203,8513.675736,2755.99952,2673.387896,3084.28832,0
EWT,reserve_54,0.0181441136265021,0.0199372715430963,0.019945238494006,0.021064502818313,0.0212136802806103,303.771087646484,653.104248046875,22.1184673309326,473.865539550781,1.12706625461578,1.00874125957489,0.0172296568040717,588.356153439253,22.3744753813132,94.7226951599121,0.0153584209857597,0.137308326218634,0.0157232169862331,0.027527015523352,0.111459987680475,0.405642675806683,0.903492796149981,1.66360440150881,0.380880607483097,-0.00724344282718326,1.38566968146169e-05,0.985932672425474,0.000245237008260071,0.653153200829136,-0.0298610031625488,1.55161878795631,0.465484863849235,-0.209596818957448,0.483161626737225,-0.00510118314990171,-0.615573618127935,0.610702837133597,0.141717945922983,0.568091311687194,-0.0705705155076208,-1.16904767352341,0.578996131497498,0.267787820493847,0.650410787332395,-0.05658045202134,4.78763257265091,11.8743958473206,0.0686425970844741,0.0689450893706961,0.0181441136265021,0.0199372715430963,0.019945238494006,0.021064502818313,0.0212136802806103,2000,4400,553.505806666667,161.4991,342.478917954841,63.2503298026384,29.289896587907,15,10,11,38.07511,42.8373,60.4101575,1.12507357168502,0.709107570196287,0.630276621940607,141.3225675,0,4.46664556480967,10,0.12712435,,Savanna,203,14132.25675,4283.73,6041.01575,3807.511,1100
EWT,reserve_55,0.0292755063828999,0.0318172319228422,0.0309485550099326,0.0308835926567797,0.0323678560906461,521.607971191406,676.910400390625,21.7799911499023,822.28466796875,0.141504853963852,1.009561419487,0.00232984967684994,568.280805538862,21.171931437957,63.6241920471191,0.0233056447131037,0.040339761872969,0.0236419735049223,0.00297344093875406,0.203624972243918,0.356993923326527,0.901670020716834,0.911559792019336,0.6447400944954,-0.0220534489614108,0.00010619398523313,0.622009463059606,0,0,0,1.36332702730495,0.714404617306025,4.02616117713722,0.0159965736476697,0.519239343166822,-0.425709874380091,0.53545996510984,-0.741962316368871,0.0252608840604138,0.397029940493035,-0.656229692525744,0.426256807112353,-1.18388918678155,0.00224263324394774,0.630503185129003,17.8957894325256,31.8247798919678,0.110078028456683,0.0628199861489275,0.0292755063828999,0.0318172319228422,0.0309485550099326,0.0308835926567797,0.0323678560906461,1000,899.9948,193.08463,130.8002,247.038529105105,37.0036867082439,15.2714794956767,10,9,0,28.1374286,16.2699705,27.7262642,0.578232315798751,0.586807165315838,1.01482941939217,72.1336633,0.158730158730159,3.34914366770018,7,0.012,,Savanna,203,7213.36633,1626.99705,2772.62642,2813.74286,0
EWT,reserve_56,0.0285460539832919,0.0312366437078911,0.0302890948545011,0.0299004469495576,0.0323509229189845,465.146087646484,606.064270019531,22.1761951446533,493.343536376953,0.0327164679765701,0.849578559398651,0.000735249147207166,478.023106501653,21.8698262434739,38.6486597061157,0.0198820233538994,0.0859695925406193,0.0198693691535094,0.00935727697177803,0.147957863474307,0.857464174095433,0.754336749924639,1.55556998297913,0.410476430559207,-0.010040408223627,-0.000675255554053949,0.337176734566246,0,0,0,3.5793073285967,0.124600565911757,4.01375890855954,0.0788747661222053,0.339684398739844,0.747337289912897,0.19104552592261,0.213041577895523,0.674364716035002,-0.0472992128879917,0.878344232361586,0.137892993987906,0.206940629134696,0.377643403362703,-0.0438295797828669,18.699059343338,31.4418058395386,0.0909107513363641,0.179377139396183,0.0285460539832919,0.0312366437078911,0.0302890948545011,0.0299004469495576,0.0323509229189845,2100,4400,517.32565882353,175,1774.2049246307,189.135042781019,4.17732489736697,17,11,104.761904761905,22.2261152380952,13.5702018095238,224.011540857143,0.610552121419072,0.0605781369906197,0.0992186168313057,259.807857904762,0.161616161616162,2.89507461478967,9,0.167594571428571,2016,Savanna,203,25980.7857904762,1357.02018095238,22401.1540857143,2222.61152380952,10476.1904761905
EWT,reserve_57,0.0300059989008808,0.0327246715061803,0.031782136197036,0.0320568437755715,0.0339812756326729,955.522277832031,813.563232421875,19.1644115447998,822.28466796875,1.43481254577637,1.02123939990997,0.00823289596898273,616.679146008614,19.4064609331962,47.5557201385498,0.0207345845131146,0.0428434578750786,0.021379339316383,0.00532476168015986,0.188479938398534,0.0448911451636189,0.987019162326339,0.428846529061396,0.827487166350703,-0.025923034392844,0.00155548952270953,0.0542620414154391,0,0,0,0.426602768853238,0.743063235417212,1.24395972159535,0.3700345293004,0.102175836959257,0.0770885768806597,0.643015483529093,0.0557743021059466,0.452782864378124,-0.0854577193724015,-0.0434810484709217,0.701714938458591,-0.0414730619938477,0.758286486170303,-0.110524041609513,18.653747177124,36.1203540802002,0.106843718617682,0.00727949784813898,0.0300059989008808,0.0327246715061803,0.031782136197036,0.0320568437755715,0.0339812756326729,1000,1417.49,192.353130769231,54.9997,257.612821146367,41.3141087417077,10.6015406308883,13,9,0,4.067523,7.3424735,4.1892108,1.80514615405985,1.75271043892086,0.970952094365841,15.5992073,0.0972222222222222,3.46294000876244,8,0.0927496,,Savanna,203,1559.92073,734.24735,418.92108,406.7523,0
EWT,reserve_58,0.0585986926836871,0.0598974402634476,0.0595695383459618,0.0585666760577209,0.0556553229179999,1162.00427246094,589.420471191406,19.5350875854492,698.616027832031,0,0.278865993022919,0.0297058405586199,668.230410844852,19.4721819070669,83.6629066467285,0.022279970701514,0.0986249758110315,0.0236770648564535,0.0120617715439165,0.136901143687916,-0.505075304017733,0.809257618806533,0.622974541379972,0.820345707506245,-0.0246043974521546,0.000230755732099328,0.904103850393033,0,0,0,4.56564847513769,0.127580906047385,0.504070749817387,0.00583556898026454,0.410248648864883,-2.7108489142108,0.288961763796665,-0.506358617547359,0.00970618618038287,0.376978687384421,-2.33393212100915,0.033877706190601,-2.22995461619735,0.00364171611481577,0.65788990896566,10.5593438148499,21.7798272132874,0.114419487286261,-0.0755840045320834,0.0585986926836871,0.0598974402634476,0.0595695383459618,0.0585666760577209,0.0556553229179999,335,569.9936,140.061346153846,102,49.4343222270803,15.1910916724549,8.67067858708685,13,10,0,13.2627510447761,12.5134626865672,33.0793904477612,0.943504303467712,0.378285769997134,0.400936984184173,58.8556041791045,0.15,2.92893482929479,8,0.172985671641791,,Savanna,203,5885.56041791045,1251.34626865672,3307.93904477612,1326.27510447761,0
EWT,reserve_59,0.0288831302612763,0.0304038940556936,0.0295317322179791,0.0291138160882153,0.0303348420441582,570.837097167969,790.502380371094,21.1429195404053,310.056060791016,0,1.1080048084259,0,640.7036328438,20.9724929027068,91.0118682861328,0.0226060919393262,0.0340235354277793,0.023283006994498,0.00247089449997136,0.209394312208943,0.624705093003262,0.851075689796259,1.36816974474459,0.539487494022884,-0.0180020825818035,0,,0,0,0,2.10036576608949,0.0223078161200935,2.30032281608363,0.000775011604458895,0.71863951593318,-1.22066281507346,0.170599808264698,-1.61930804855251,0.000660433097598656,0.726527798948586,-2.07051536579278,0.00220844768127474,-2.12088660860636,0.000648232094065578,0.741011755959518,8.50285937786102,25.413992023468,0.107789245866945,0.0975029734466266,0.0288831302612763,0.0304038940556936,0.0295317322179791,0.0291138160882153,0.0303348420441582,230,899.9948,162.799633333333,70.80005,173.752247459889,35.6749127582584,10.9197997622749,12,8,0,31.2445930434783,7.93478086956522,21.6261434782609,0.253956928116286,0.366906881827611,1.44476027706401,60.8055173913044,0.107142857142857,3.20688950601435,7,0.403259130434783,,Savanna,203,6080.55173913044,793.478086956522,2162.61434782609,3124.45930434783,0
EWT,reserve_60,0.0273589470433467,0.0299012105637923,0.0303865441637618,0.0303689944506263,0.0335718646852552,1386.1552734375,711.542541503906,15.9274282455444,1051.08349609375,2.36137056350708,0.794182002544403,0.041565649421751,1022.62245373848,15.2661994053767,17.8852952003479,0.0216832614777595,0.00326032555423639,0.0224485624069375,0.000194209850113584,0.325384066825385,-1.0392245208821,0.710634662674843,-1.1228185379513,0.595968089109648,-0.0209649670510654,-0.00482884531481384,0.000933433068640722,-0.00187351487103061,0.00345450397460648,0.339519324152852,1.3661924180751,0.00171073872345021,1.34631516186647,0.00128513340344563,0.619032544701778,0.47018823133779,0.00166239761462876,0.460633366612932,0.00273698680166786,0.591110421829463,1.09795934878092,0.000453668957028276,1.03232427554358,0.00380693772530333,0.593833502173329,10.5098604202271,27.9098237991333,0.142034444212243,-0.101623479621724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EWT,reserve_61,0.0307150652767426,0.0334103811277983,0.0327489265705503,0.0328057159463725,0.0358274883151524,467.125061035156,558.785461425781,22.2941493988037,822.28466796875,0,0.888125419616699,0,474.004185603215,21.9989685156407,50.1182153701782,0.0185068303078519,0.135433606616781,0.0187434330041415,0.0227179420261061,0.119358809176252,0.976243203022786,0.70153591892655,1.50390734871243,0.382054178165163,-0.009015160625093,0,,0,0,0,-0.358761501267247,0.930444614061042,2.35693054202478,0.126027295932299,0.147579872172219,-0.0993155109763792,0.636408720816063,0.25261291119557,0.0429092766085188,0.241444167450932,0.0435827186484187,0.549982783847356,0.0777851695523449,0.408634637739544,-0.0874545771084199,20.9163263320923,35.2328006744385,0.0841259002425226,0.205956662973435,0.0307150652767426,0.0334103811277983,0.0327489265705503,0.0328057159463725,0.0358274883151524,2850,1417.49,325.595135714286,177.4995,219.270038878703,46.7847104189486,18.6533959404534,14,11,0,28.5630287719298,34.1315256140351,40.9975847017544,1.19495470478879,0.832525278314128,0.696700280753553,103.692139087719,0.141414141414141,3.08142668306375,9,0.0456138947368421,2016,Savanna,203,10369.2139087719,3413.15256140351,4099.75847017544,2856.30287719298,0
EWT,reserve_62,0.030620359785972,0.0333418907115808,0.0325418622729953,0.0328254967612692,0.0350754858595529,490.739898681641,571.7978515625,22.2315330505371,822.28466796875,0.0512750968337059,1.20410549640656,0.000331420237974574,530.619721241486,20.9260748349703,84.6443344116211,0.0196984456501528,0.0881386394243052,0.0202190424775261,0.012255135174278,0.147292290594557,0.226283057188954,0.93039500541337,0.621273052375034,0.720973057152589,-0.0241193521813397,2.48922947049216e-05,0.502328800243753,0,0,0,0.857918670353818,0.289297397657529,0.832127923033145,0.092005008844091,0.356196592397821,-0.628072832908042,0.142058725866309,-0.651907385047978,0.0124821689129626,0.334511171616876,-0.864563512570257,0.198878626550377,-0.925054830745368,0.0208664971230553,0.278248165459427,11.79451379776,24.0080764770508,0.0941334951991763,0.0426450522154589,0.030620359785972,0.0333418907115808,0.0325418622729953,0.0328254967612692,0.0350754858595529,900,899.9948,206.353130769231,171.0015,252.2467321148,36.883062719724,12.1288671023798,13,10,0,21.8527424444444,21.3544316666667,6.74334177777778,0.977196876820169,3.166743192083,3.24063990297195,49.9505158888889,0.175,3.0147983094559,8,0.0897217777777778,,Savanna,203,4995.05158888889,2135.44316666667,674.334177777778,2185.27424444444,0
EWT,reserve_63,0.0344109810169779,0.0371402857831626,0.036274301235831,0.037191433038889,0.0417533208280748,665.593322753906,679.424133300781,20.5073280334473,325.153472900391,1.93681704998016,1.00092935562134,0.0289349019682656,565.303611950997,21.0193815964919,56.5276964187622,0.0224983956423537,0.054720065948263,0.0233724362965777,0.00401432393271329,0.174004666110673,1.64801015018364,0.598804110948731,2.80473860131836,0.24531220220831,0.0132250972341299,0.00165743320585095,0.410168434282162,0,0,0,1.21039929457744,0.736851662641959,2.80051610534595,0.228588257520758,0.0574304877689562,-0.231576338530209,0.737572229240444,-0.313171236834837,0.542087602750462,-0.0709007057982007,-0.635726628109565,0.501448458635269,-0.50788129189538,0.701499314985892,0.0177191612351891,18.4369840621948,33.0653205871582,0.107036429873411,0.291526555879586,0.0344109810169779,0.0371402857831626,0.036274301235831,0.037191433038889,0.0417533208280748,500,580.0027,151.793114285714,128.80095,212.470961138295,29.5362218144625,2.57901807514257,14,11,0,12.3240672,60.8629154,69.3091106,4.93854134453275,0.878137302197613,0.177813091140719,142.4960932,0.204545454545455,2.62449374323986,8,0.0754998,,Savanna,203,14249.60932,6086.29154,6930.91106,1232.40672,0
